event_id,run,max_q_template_rmse,dominant_q_stave,dominant_q_stave_index,max_peak_sample,max_tail_area_frac,max_secondary_peak_frac,max_width20_samples,max_adaptive_lowering_adc,max_pretrigger_absmax_adc,min_over_max_amp,amp_cv,mean_log_amp,dt_span_ns,tail_label,atom_class,pulse_shape_handoff,artifact_handoff
60:471517:2560:82505,60,0.06768419818737037,B8,2,9.0,0.5528897347017377,0.9922955699527228,12.0,0.0,15.0,0.911574155139205,0.04135045801386361,7.92398453255161,4.827857976325539,True,common_shape,False,False
60:471635:2674:82623,60,0.3590115668387826,B6,1,7.0,0.7045535133857337,0.9628494138863841,14.0,304.1999999999998,1126.5,0.6352775825720309,0.1863499324652044,7.942840732837529,4.327857976325539,True,broad_late_shape,True,False
60:471740:2767:82728,60,1.3178943324388837,B4,0,4.0,0.5580555099359501,0.9051094890510949,9.0,2268.705,2317.5,0.6738395327390101,0.16544429497256014,7.24972573865617,4.327857976325539,True,pretrigger_baseline_shape,True,False
60:471765:2789:82753,60,0.1130201497901924,B8,2,8.0,0.7018112310310264,0.9605198223392005,12.0,0.0,27.5,0.4690514469453376,0.32376538262616245,8.096042334507239,4.827857976325539,True,broad_late_shape,True,False
60:471815:2834:82803,60,0.1321369287232694,B8,2,9.0,0.6491822761219226,0.8235628912919749,12.0,0.0,27.5,0.4043263145782994,0.43725861184155695,7.810174348804615,5.327857976325539,True,common_shape,False,False
60:471838:2856:82826,60,0.1154162396104445,B8,2,9.0,0.6947789253248299,0.8876946698837465,12.0,0.0,12.5,0.44091473509933776,0.4024689669738088,7.959984634734035,4.327857976325539,True,common_shape,False,False
60:471859:2876:82847,60,0.12820171250225948,B8,2,8.0,0.6677404391299866,0.955562095350206,12.0,0.0,21.0,0.6139080459770115,0.19802039597522392,8.133264307938207,2.8278579763255394,False,common_shape,False,False
60:471934:2948:82922,60,0.21106282521228675,B6,1,7.0,0.6639004149377593,0.9851124485270827,12.0,0.0,80.0,0.7001222120378857,0.15063128547629587,7.962953385625762,4.327857976325539,True,common_shape,False,False
60:471941:2955:82929,60,0.07741080240436687,B8,2,8.0,0.6745817497247185,0.9635047504147187,12.0,0.0,20.0,0.7926406273563565,0.09897586876669565,7.975703583486935,6.327857976325539,True,common_shape,False,False
60:472038:3043:83026,60,0.5697781207670531,B4,0,13.0,0.46510641483070936,0.9996782496782497,7.0,0.0,14.5,0.916138540899042,0.03682260903751931,8.093080991453926,4.3278579763255465,True,delayed_peak_shape,True,False
60:472091:3095:83079,60,0.22704742721648094,B4,0,6.0,0.6906745805273371,0.9653199237038321,13.0,0.0,160.0,0.7422817013382801,0.13965497246256484,8.047072927724527,5.73310895228763,True,common_shape,False,False
60:472100:3104:83088,60,0.7084422729777825,B4,0,4.0,0.6534628378378379,0.81891146225232,10.0,1539.6949999999997,2593.5,0.48891459417775207,0.27768113105875125,7.535094079289213,4.327857976325539,True,pretrigger_baseline_shape,True,False
60:472123:3127:83111,60,0.09876708818597596,B8,2,10.0,0.7036102134505763,0.9977052942140633,12.0,0.0,11.5,0.6589243572227053,0.17786540017648475,8.069225381829366,4.827857976325532,True,delayed_peak_shape,True,False
60:472125:3129:83113,60,0.41596166596417844,B4,0,5.0,0.6465269336811835,0.9213102409638554,14.0,209.0600000000004,1687.0,0.6223103057757644,0.19798832430995628,7.916871194557906,4.327857976325539,True,broad_late_shape,True,False
60:472170:3172:83158,60,0.22378106465105846,B6,1,8.0,0.6895916088999663,0.9554168524297816,14.0,0.0,17.5,0.3450180342651037,0.3857154423920093,7.951022832367503,5.233108952287637,True,low_charge_pair_artifact,False,True
60:472190:3190:83178,60,0.319342517174312,B4,0,8.0,0.6135627875276879,0.9922033898305085,12.0,0.0,909.0,0.9745762711864406,0.01075412363900405,7.975507036586148,4.327857976325539,True,common_shape,False,False
60:472203:3201:83191,60,0.3778470585893527,B4,0,6.0,0.625504933448116,0.9434100571763671,12.0,91.60499999999956,1457.5,0.6021111274006744,0.21988156088812205,7.848292317112179,4.327857976325539,True,common_shape,False,False
60:472242:3239:83230,60,0.1609665101169669,B6,1,7.0,0.6264643842284602,0.9506969919295671,13.0,0.0,25.5,0.609391049156273,0.19715663581570092,7.902606561159206,3.7331089522876297,True,common_shape,False,False
60:472311:3305:83299,60,0.5780834167382557,B4,0,4.0,0.6671149074793083,0.9901869158878505,14.0,914.8000000000002,4273.5,0.430280486578868,0.34254018059591074,8.07923123814332,4.327857976325539,True,broad_late_shape,True,False
60:472320:3314:83308,60,0.14282727785188076,B6,1,9.0,0.6617792472653111,0.9140495867768595,13.0,103.67500000000018,203.5,0.30240728692257646,0.4181716972073322,7.807724624116202,3.8278579763255394,True,low_charge_pair_artifact,False,True
60:472328:3321:83316,60,0.10552879722637876,B4,0,10.0,0.6842029862150202,0.9929043702628608,12.0,0.0,10.5,0.8710493046776233,0.06642606925270209,8.085753641638037,6.233108952287623,True,common_shape,False,False
60:472398:3382:83386,60,0.5017387848824275,B4,0,5.0,0.6945864191092104,0.9962041332770982,14.0,760.8699999999999,3387.0,0.573536526366715,0.25176004639622007,7.9965003368248695,4.327857976325539,True,broad_late_shape,True,False
60:472445:3426:83433,60,0.16169229700385915,B8,2,8.0,0.6688837157743044,0.9872118458690897,12.0,0.0,15.5,0.7440841367221736,0.14430909717473003,8.09717410019539,4.233108952287623,True,common_shape,False,False
60:472457:3437:83445,60,0.5948574465695261,B4,0,17.0,0.0,0.4505707100019346,3.0,0.0,32.0,0.8031400966183575,0.08961052495817982,7.860924961060121,4.3278579763255465,True,delayed_peak_shape,True,False
60:472506:3484:83494,60,0.35658717007736956,B4,0,6.0,0.6924456326823384,0.973697521497218,13.0,11.944999999999709,1106.5,0.7578871201157742,0.11388896169448692,8.004581318156973,4.327857976325539,True,common_shape,False,False
60:472509:3486:83497,60,0.134000312369065,B8,2,9.0,0.6592224670426112,0.9862564422926753,11.0,0.0,12.0,0.6667187255973762,0.16302009412996915,7.877487062631345,5.73310895228763,True,common_shape,False,False
60:472516:3492:83504,60,0.11974050596701921,B8,2,9.0,0.6407840985305774,0.9288888888888889,12.0,0.0,25.5,0.5306944444444445,0.26399713715138706,7.852666615817703,5.327857976325539,True,common_shape,False,False
60:472535:3509:83523,60,0.3641565457137069,B8,2,7.0,0.572381877684598,0.982992581870816,11.0,20.604999999999563,985.5,0.7514022073457572,0.11801834674517656,7.8086134384936585,4.327857976325539,True,common_shape,False,False
60:472560:3534:83548,60,0.11162698910457763,B6,1,8.0,0.5875981458707785,0.9842409385396603,12.0,0.0,12.0,0.5747549019607843,0.23353854580448044,7.7729515102513504,4.733108952287623,True,common_shape,False,False
60:472575:3548:83563,60,0.11607132957688956,B6,1,10.0,0.6256173014701708,0.9972552607502287,12.0,0.0,17.0,0.7392081736909323,0.12519798065198545,8.113055031678561,5.3278579763255465,True,common_shape,False,False
60:472579:3552:83567,60,0.11519022899352044,B8,2,8.0,0.639605248275082,0.9766495666018044,12.0,0.0,6.5,0.7178412698412698,0.14473063246692539,8.086508007188401,6.733108952287637,True,common_shape,False,False
60:472641:3610:83629,60,0.11508951676799654,B8,2,8.0,0.6836699760356042,0.9139157395586358,12.0,0.0,23.5,0.42033323356280555,0.3794319409829862,8.029857651213407,2.5947490240379167,False,common_shape,False,False
60:472738:3703:83726,60,0.2051178743788739,B8,2,7.0,0.7053484749283182,0.9487544483985765,13.0,0.0,17.0,0.49177984274481773,0.3235221752159224,8.074914241113367,4.8278579763255465,True,broad_late_shape,True,False
60:472767:3731:83755,60,0.125440335799094,B8,2,9.0,0.6552013566522208,0.950812472551603,12.0,0.0,11.0,0.5918606353388962,0.21189916611849113,7.875538966552267,5.73310895228763,True,common_shape,False,False
60:472780:3743:83768,60,0.3520639245221951,B4,0,6.0,0.6730935443122132,0.9723899913718723,15.0,22.574999999999818,1190.5,0.5777310924369747,0.27614317382133613,8.15247814247156,4.327857976325539,True,broad_late_shape,True,False
60:472814:3774:83802,60,0.3392491117072062,B8,2,6.0,0.685348004633042,0.8979254635579218,14.0,0.0,582.0,0.4060985610974428,0.46342431288716757,8.210415164473426,4.327857976325539,True,low_charge_pair_artifact,False,True
60:472831:3791:83819,60,0.11630687515152505,B8,2,8.0,0.6947490100029757,0.9670634273601826,12.0,0.0,7.5,0.5231531978185424,0.2923257780564221,8.14420969252776,6.8278579763255465,True,common_shape,False,False
60:472941:3899:83929,60,0.17431142115603518,B8,2,9.0,0.583518459748228,0.9826060421116876,11.0,0.0,19.0,0.49069270674397314,0.32891627698589704,7.666016436804232,5.23310895228763,True,common_shape,False,False
60:472956:3912:83944,60,0.08349521266094612,B8,2,8.0,0.7016813946291648,0.9706149651620721,12.0,0.0,23.0,0.6119357770372614,0.19676916945906522,7.865755381383881,6.327857976325539,True,broad_late_shape,True,False
60:472983:3936:83971,60,0.10943283485567401,B8,2,8.0,0.6880782533506269,0.9323237988409049,12.0,0.0,15.5,0.40998087605864675,0.41409230259126684,8.07414075607978,3.3278579763255394,True,common_shape,False,False
60:472993:3946:83981,60,0.1344675232066697,B8,2,8.0,0.6544642355453166,0.9877386582588895,12.0,0.0,47.5,0.6848608445297505,0.15543130293109214,8.140241295864255,5.73310895228763,True,common_shape,False,False
60:473073:4020:84061,60,0.07841057792969082,B8,2,10.0,0.6185357939566011,0.99182739457339,12.0,0.0,13.0,0.954233409610984,0.01952874992487027,8.000215725302484,4.327857976325539,True,common_shape,False,False
60:473123:4065:84111,60,0.1055358534805067,B8,2,8.0,0.6334161070037813,0.9933544303797468,12.0,0.0,9.0,0.6791656319841073,0.16256206334063064,8.091307081598837,3.3278579763255394,True,common_shape,False,False
60:473140:4082:84128,60,0.14170111341549654,B8,2,8.0,0.6601288556930269,0.9830564784053156,12.0,0.0,13.0,0.7493154095095843,0.12290896563359825,8.136950232778895,4.827857976325539,True,common_shape,False,False
60:473151:4093:84139,60,0.13491559802248343,B8,2,10.0,0.6404112864658058,0.9964209019327129,11.0,0.0,14.0,0.44530428967230345,0.3688097204227017,8.084293703198995,5.827857976325532,True,common_shape,False,False
60:473288:4218:84276,60,0.12698155183654433,B8,2,8.0,0.6503436914162358,0.9955280357757138,12.0,0.0,18.0,0.7205399949533182,0.15743408974504922,8.072527370755935,5.827857976325539,True,common_shape,False,False
60:473310:4240:84298,60,0.1581643689327861,B8,2,9.0,0.5601879624075184,0.9900144950877758,11.0,0.0,24.5,0.8436141085521018,0.07371176194870849,7.941427576742735,5.3278579763255465,True,common_shape,False,False
60:473339:4268:84327,60,0.7938423250477086,B4,0,4.0,0.6842180243325641,0.9936821322803554,10.0,1075.4849999999997,2440.5,0.592497532082922,0.21610560182699678,7.650648265280355,4.327857976325539,True,pretrigger_baseline_shape,True,False
60:473347:4276:84335,60,0.2915398966899358,B6,1,6.0,0.6339059330628803,0.9737313432835821,14.0,0.0,482.5,0.7425373134328358,0.14651762132694227,7.918628294778176,4.327857976325539,True,broad_late_shape,True,False
60:473399:4327:84387,60,1.1352981361908716,B4,0,5.0,0.5717321997874601,0.9884583676834295,8.0,2722.84,2806.0,0.4375901875901876,0.3385704747383666,7.498529524483568,4.327857976325539,True,pretrigger_baseline_shape,True,False
60:473437:4363:84425,60,0.88308778384598,B4,0,6.0,0.6010059756674262,0.9994899260392757,11.0,2018.1049999999996,2846.5,0.5195854558229405,0.270296909344956,7.611819609243035,4.327857976325539,True,delayed_peak_shape,True,False
60:473561:4480:84549,60,0.1084041274951045,B8,2,9.0,0.6381915479656882,0.9970717423133236,12.0,0.0,24.5,0.6276232308443143,0.23030214470229737,7.724602226631728,5.827857976325539,True,common_shape,False,False
60:473595:4512:84583,60,0.42991923113887476,B4,0,5.0,0.7379558625534157,0.9821570182394924,14.0,232.34000000000015,1705.0,0.6961081976262765,0.1492662274111523,8.006822711885468,4.327857976325539,True,broad_late_shape,True,False
60:473644:4555:84632,60,0.13082748763209692,B8,2,8.0,0.7030513042641255,0.9083303019279738,12.0,0.0,10.5,0.5506301127570197,0.277608978462578,8.052382748539364,5.327857976325539,True,broad_late_shape,True,False
60:473684:4592:84672,60,1.427634267328979,B4,0,7.0,0.46912707628616146,0.9847537138389366,9.0,2711.8,2746.0,0.44566067240031276,0.34740818405589124,7.400195283634095,4.327857976325539,True,pretrigger_baseline_shape,True,False
60:473685:4593:84673,60,0.6137391807896521,B4,0,16.0,0.25663316127863806,0.9031230082855322,5.0,0.0,19.0,0.8706182281708095,0.0627338875067513,8.00394809737972,4.3278579763255465,True,delayed_peak_shape,True,False
60:473696:4603:84684,60,0.3926623635404849,B4,0,16.0,0.5077576351461702,0.9867392043522611,14.0,0.0,124.0,0.3755525331519891,0.35947063919667166,7.614870553021251,1.2668910477123703,False,delayed_peak_shape,True,False
60:473834:4727:84822,60,0.5054262711709198,B8,2,13.0,0.4360555672490002,0.8953189300411523,12.0,0.0,19.5,0.887772576778171,0.05069206426714248,8.316745244202098,4.3278579763255465,True,common_shape,False,False
60:473846:4737:84834,60,0.11644781933399295,B6,1,11.0,0.4732807113046634,0.9983723958333334,12.0,0.0,10.0,0.5086263020833334,0.2613843456330451,7.742391370790258,3.8278579763255394,True,delayed_peak_shape,True,False
60:473897:4784:84885,60,0.5384961528053209,B6,1,13.0,0.43451063829787234,0.8751992712366203,7.0,0.0,9.5,0.45431971029487844,0.3968708564648497,7.96694847139061,4.3278579763255465,True,common_shape,False,False
60:473898:4785:84886,60,0.148235247665608,B4,0,7.0,0.7016150210084033,0.965300628178283,13.0,0.0,18.0,0.9101551864960523,0.04074653033862488,8.153394931629373,3.8278579763255465,True,broad_late_shape,True,False
60:473909:4796:84897,60,0.08816514235334899,B8,2,9.0,0.5097113513065805,0.8798283261802575,11.0,0.0,34.5,0.7703328190434208,0.11117518302467805,7.629331156133908,6.73310895228763,True,common_shape,False,False
60:473950:4832:84938,60,0.17464674600273866,B6,1,8.0,0.7108706075758614,0.9950186799501868,13.0,0.0,23.5,0.8320436959490214,0.08353381913799587,7.9862991657410705,3.7331089522876297,True,broad_late_shape,True,False
60:473952:4834:84940,60,1.2399557544309034,B4,0,4.0,0.5291631445477599,0.9825363825363825,8.0,1864.4250000000002,1900.5,0.5979612133267032,0.20435044161073468,7.3669332519840545,4.327857976325539,True,pretrigger_baseline_shape,True,False
60:473967:4848:84955,60,0.12322925134610471,B6,1,7.0,0.6896350931677019,0.9828719987765714,12.0,0.0,28.0,0.8625974724388277,0.0670171097256381,8.129297248592772,4.73310895228763,True,common_shape,False,False
60:473999:4876:84987,60,0.5227413384073283,B4,0,4.0,0.6885194805194805,0.9796518200316527,14.0,651.1549999999997,3425.0,0.5121584066697545,0.28422366350163586,8.005480080767137,4.327857976325539,True,broad_late_shape,True,False
60:474037:4912:85025,60,1.1556410183648604,B4,0,7.0,0.6650103645896842,0.9028666852212636,14.0,3783.3050000000003,3831.5,0.4471193988310604,0.3775479651511224,7.696202160375034,4.327857976325539,True,broad_late_shape,True,False
60:474093:4964:85081,60,0.12252870031244861,B8,2,9.0,0.6478247506216994,0.9184928873510189,12.0,0.0,19.0,0.4933837429111531,0.3073953451402099,7.9530475537166465,5.8278579763255465,True,common_shape,False,False
60:474129:4999:85117,60,0.09907539437182296,B8,2,8.0,0.6526645173525507,0.999041992655277,13.0,0.0,26.0,0.9238774903360095,0.03603791731628578,8.0707358064502,4.827857976325539,True,delayed_peak_shape,True,False
60:474187:5052:85175,60,0.15077612525088208,B8,2,8.0,0.6536083877995643,0.8779405237461163,13.0,0.0,13.0,0.5746715980104579,0.25916261706518506,7.932504527219035,6.327857976325554,True,common_shape,False,False
60:474192:5056:85180,60,0.12558974317811383,B8,2,8.0,0.6718516108037749,0.8566629339305711,12.0,0.0,22.5,0.37708146821844224,0.4870341965922318,7.997454767033827,5.827857976325532,True,low_charge_pair_artifact,False,True
60:474207:5069:85195,60,0.06763172268543878,B8,2,8.0,0.5494402985074627,0.9909391880118488,11.0,0.0,30.0,0.7909043387349712,0.09730938059280149,7.86612800647858,4.827857976325539,True,common_shape,False,False
60:474333:5189:85321,60,0.10499557884113242,B8,2,8.0,0.6387474233054444,0.994410480349345,12.0,0.0,23.5,0.7487575202720377,0.125498344297864,8.082239480238274,2.2331089522876297,False,common_shape,False,False
60:474357:5212:85345,60,1.0224861091332278,B4,0,6.0,0.6636126324410093,0.965166908563135,11.0,1554.6599999999999,2760.0,0.49927536231884057,0.2775164522152079,7.581020552089881,4.327857976325539,True,pretrigger_baseline_shape,True,False
60:474463:5340:85451,60,0.11624902339935687,B8,2,8.0,0.7228415902983532,0.8899478968102681,12.0,0.0,15.5,0.633371457618503,0.20454358968630207,8.0075215301491,6.23310895228763,True,broad_late_shape,True,False
60:474483:5358:85471,60,0.3076795822238805,B8,2,6.0,0.7194425063955613,0.972467454735897,14.0,0.0,516.0,0.5250804467158812,0.28274058556377946,8.205106333599616,4.327857976325539,True,broad_late_shape,True,False
60:474486:5361:85474,60,0.11139595932384458,B8,2,9.0,0.622409294540442,0.9658302189001602,12.0,0.0,31.0,0.5122422680412371,0.30024538439681125,8.054872676027456,5.827857976325539,True,common_shape,False,False
60:474494:5369:85482,60,0.19622638831001646,B8,2,10.0,0.6962804959338755,0.9824530619406914,11.0,0.0,22.5,0.5646855164454703,0.2526703656819965,8.044067626483567,7.827857976325539,True,common_shape,False,False
60:474551:5416:85539,60,0.0866495608918729,B8,2,9.0,0.5153201710703614,0.8734272300469483,11.0,0.0,12.5,0.7675117370892018,0.10708915247994055,7.763605624998104,4.73310895228763,True,common_shape,False,False
60:474600:5462:85588,60,0.7695459058952139,B4,0,5.0,0.5681793209537414,0.9718804920913884,10.0,1109.5299999999997,2399.5,0.5375903143917203,0.2855928593057705,7.47412801810654,4.327857976325539,True,pretrigger_baseline_shape,True,False
60:474720:5571:85708,60,0.1519224401611273,B8,2,9.0,0.5726956436516881,0.9634719710669077,11.0,0.0,23.5,0.7188065099457505,0.13752826034553528,7.797646352521601,6.827857976325539,True,common_shape,False,False
60:474781:5627:85769,60,0.5855688394971579,B6,1,14.0,0.37042168674698794,0.9773573200992556,6.0,0.0,16.5,0.7396091811414393,0.12257789606840219,7.929165425213448,4.3278579763255465,True,delayed_peak_shape,True,False
