event_id,run,median_peak_sample,max_peak_sample,max_amplitude_adc,median_amplitude_adc,max_template_sse,max_baseline_absmax_adc,max_baseline_span_adc,max_late_charge_over_amp,mean_early_charge_over_amp,max_norm_peak_height,phase_atom,saturation_atom,q_template_atom,baseline_atom,delayed_peak_atom,anomaly_atom,run_family_atom,amplitude_atom,fold_threshold_amp95,fold_threshold_sse90,fold_threshold_baseline90,fold_threshold_late90
59:450899:16088:61887,59,5.0,7,2744.0,2542.0,2.2055800913597805,1649.0,1891.0,2.451530612244898,0.4906425021228649,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:450925:16112:61913,59,7.0,8,6857.5,2912.0,0.1982145918943454,33.5,65.0,4.957760989010989,0.0008218921576826922,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:450964:16150:61952,59,8.0,8,5119.5,2953.0,0.03509974199549496,12.5,21.0,5.652407461666178,-0.00021137009717407286,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:451006:16191:61994,59,4.0,5,2046.0,1761.5,11.044937234894602,1541.0,2307.0,0.3069403714565005,0.2706016940060516,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:451084:16265:62072,59,9.0,9,3175.5,2622.0,0.020108859155246062,21.0,41.0,6.128326247834987,-0.0006352580163025241,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:451087:16268:62075,59,13.0,14,3301.0,3061.0,3.7303810779101996,12.0,19.0,6.335460992907802,0.0005235103758722696,1.0,late_phase_ge7,amp_bulk,q_template_sse_top10,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:451091:16272:62079,59,9.0,9,3608.0,2057.5,0.023186934774496848,18.0,32.0,6.455654101995566,0.0006261964237690472,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:451102:16283:62090,59,9.0,9,5032.0,3010.5,0.046209408450613935,12.0,16.0,6.044117647058823,-0.000577583012072331,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:451125:16305:62113,59,5.0,6,2838.0,1650.5,1.06474116941182,1002.0,1098.0,3.0017618040873857,0.3871042012548387,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:451135:16315:62123,59,6.0,6,2850.0,2592.0,0.31870485316506375,403.0,424.0,3.6596491228070174,0.0685319315785591,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:451302:86:62290,59,8.0,9,3772.5,2076.5,0.021658294305743925,16.5,30.0,6.557587806494367,-0.0002843622685547718,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:451357:137:62345,59,8.0,8,4526.0,2287.5,0.10921401963845918,15.0,18.0,6.254087494476359,-0.0022976494551734655,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:451401:180:62389,59,4.0,5,5939.5,3094.5,1.7216874674176061,3746.5,3936.0,4.069787019109353,0.49432648177540556,1.0,early_phase_le5,amp_top5_proxy,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:451545:310:62533,59,9.0,9,3907.5,2419.5,0.036093121959685164,16.5,25.0,6.425975687779911,0.0003741084986453769,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:451733:481:62721,59,8.0,9,3211.5,2365.0,0.022184394544153885,23.5,42.0,6.120348746691577,0.0013372027460872293,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:451763:510:62751,59,9.0,9,2723.5,1560.5,0.060447584299322205,10.5,15.0,5.421516431062971,0.0009459413232597181,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:451805:550:62793,59,8.0,8,4723.5,2421.0,0.08946696560291842,16.5,24.0,5.941039483433895,-0.001923525998960035,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:451810:554:62798,59,9.0,9,3339.5,2603.0,0.07350237959660322,18.0,27.0,6.818835154963318,-0.00014854185368939692,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:451840:583:62828,59,15.0,16,5058.0,2952.5,6.092638252534124,11.0,17.0,4.256380952380953,-0.0006682070259893505,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_top10,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:451885:622:62873,59,4.0,5,4408.0,1928.5,2.2925995658277616,4260.0,5187.0,3.5943738656987296,0.5604335420578614,1.0,early_phase_le5,amp_top5_proxy,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:451931:665:62919,59,9.0,9,2701.5,1955.0,0.2176827282930354,10.5,13.0,5.908754395706089,0.0012569017164613487,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:451953:687:62941,59,8.0,8,2722.5,1450.0,0.06253178545755593,13.0,23.0,5.192102846648301,-0.0018390804597701149,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:452028:756:63016,59,8.0,9,5279.5,1997.0,0.2165638016583999,27.0,30.0,5.8453452031442374,0.002552388590153332,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:452034:762:63022,59,8.0,9,3340.0,2701.0,0.056479977144665246,13.0,22.0,6.362874251497006,-0.0008719609736753531,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:452079:802:63067,59,14.0,15,5198.5,2810.5,5.213715714868844,16.5,23.0,5.183636363636364,0.0017991191892620256,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_top10,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:452134:854:63122,59,9.0,9,2859.0,2700.0,0.017835669963334546,12.0,19.0,5.591570125708651,0.001321991042232412,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:452207:920:63195,59,5.0,5,3492.5,3205.0,1.051137611378871,2082.0,2336.0,3.909377236936292,0.39920128024364504,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:452241:954:63229,59,8.0,10,2795.0,2173.5,0.03375149034035288,24.0,31.0,5.52128801431127,0.0015722204127121225,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:452319:1028:63307,59,5.0,8,2976.0,2960.5,1.1040396495589662,1028.5,1133.0,3.477486559139785,0.26241403107032046,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:452451:1150:63439,59,8.0,9,3470.0,1812.5,0.1120061666234105,8.5,12.0,6.48386167146974,-0.0015791319316996327,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:452564:1261:63552,59,8.0,9,3233.5,2305.0,0.019991143576602963,16.0,18.0,6.020875212617907,0.001682125198614791,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:452589:1282:63577,59,9.0,10,3565.0,3065.0,0.10252565349781534,11.0,17.0,5.9127629733520335,-0.0015109229442826328,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:452610:1302:63598,59,8.0,9,2909.5,1596.0,0.048463485031743636,9.0,15.0,5.578793607148994,0.0013330642869992188,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:452686:1370:63674,59,4.0,5,3627.0,2261.0,2.390953361907551,3319.0,3957.0,3.395092362834298,0.5381299613555958,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:452719:1397:63707,59,8.0,8,3192.0,2929.0,0.02526771006249067,12.0,17.0,5.796517582792762,-0.0007309941520467836,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:452723:1401:63711,59,6.0,6,4810.0,2446.0,0.29039169918594826,280.0,307.0,5.3893970893970895,0.0745354394140262,1.0,central_phase_6,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:452824:1492:63812,59,7.0,8,3615.5,2671.0,0.030742375904613886,12.5,16.0,6.151431337297746,-0.0016542938782761784,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:452845:1513:63833,59,8.0,9,3469.5,3297.5,0.08014777302566807,19.5,25.0,5.849734647460197,0.0026481016285342823,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:452881:1546:63869,59,5.0,6,3527.5,2612.0,1.8855315604741005,2093.5,2284.0,4.002693125442948,0.48805735323679905,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:453005:1660:63993,59,9.0,9,3041.5,2333.0,0.038041299062146997,18.5,33.0,5.648216216216216,-0.0004000313167517886,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:453107:1752:64095,59,9.0,9,2594.5,1822.5,0.012918332197468648,24.5,34.0,5.468716861081655,-0.0017149877610439087,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:453117:1762:64105,59,8.0,9,2782.5,2641.0,0.021010755752472705,10.0,15.0,5.061674008810573,9.17266615424702e-05,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:453182:1825:64170,59,8.0,8,3900.5,1705.5,0.051230217387362935,21.5,29.0,6.168311754903217,0.004232217190609394,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:453244:1877:64232,59,8.0,8,4058.0,2628.5,0.031647375487425855,12.5,23.0,5.9613109906357815,-0.001275109255372758,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:453274:1904:64262,59,8.0,8,2589.0,1740.0,0.007444235314123862,19.0,24.0,4.82696021629973,0.003168036804158192,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:453349:1977:64337,59,17.0,17,2343.5,2226.0,6.088474313376497,13.0,23.0,1.8423180592991915,0.00278738524422613,1.0,late_phase_ge7,amp_bulk,q_template_sse_top10,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:453519:2136:64507,59,8.0,8,2665.5,2395.0,0.026612587589934,14.0,20.0,4.692740574001125,3.271736150248929e-05,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:453653:2266:64641,59,7.0,8,6070.5,2792.5,0.09838032782513681,41.5,53.0,4.979902808664854,0.005464818233941558,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:453754:2361:64742,59,7.0,8,3625.5,1912.0,0.026439968185047503,17.0,29.0,5.621155702661702,0.0019404668108718376,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:453782:2387:64770,59,9.0,10,2798.0,2597.0,0.04162729035018599,18.0,30.0,5.807719799857041,-0.001017630027014445,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:453783:2388:64771,59,8.0,9,3275.5,2685.0,0.02930891766796532,20.5,28.0,6.582964432911006,0.002599418646674337,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:453859:2462:64847,59,16.0,17,3185.5,2812.5,6.509811161222782,13.5,19.0,3.072316384180791,-0.0016737869522750165,1.0,late_phase_ge7,amp_bulk,q_template_sse_top10,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:453861:2464:64849,59,7.0,7,2509.0,2277.5,0.020177779440836756,85.5,92.0,3.9445994420087684,0.01125135351866171,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:453887:2485:64875,59,8.0,9,3804.5,2765.5,0.042779944692122526,28.0,32.0,6.423840189249573,0.001091059263221284,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:453895:2493:64883,59,9.0,9,2967.5,2218.5,0.026434265053089018,15.0,24.0,5.916596461668071,0.0013652122932340846,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:454003:2593:64991,59,8.0,9,4665.0,2500.0,0.018446329839129284,26.0,42.0,6.179421221864952,-0.001610704335856709,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:454004:2594:64992,59,9.0,9,2798.5,1964.0,0.0217094406402503,22.0,31.0,5.228615071283095,-0.0011916208029285702,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:454066:2654:65054,59,8.0,8,6040.5,2694.5,0.11060718962760789,12.5,20.0,5.157933945865408,-6.67132492057245e-05,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:454112:2691:65100,59,8.0,9,3742.0,2605.0,0.02298856628085573,19.0,34.0,6.739444147514698,-0.0005575773482838239,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:454164:2740:65152,59,9.0,9,3747.5,1838.0,0.116348602400101,11.5,19.0,6.404936624416277,-0.0008046616903661209,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:454178:2754:65166,59,7.0,8,3186.0,2739.0,0.044598015314476276,11.0,22.0,5.3377275580665415,0.0,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:454250:2819:65238,59,9.0,11,3113.5,2259.5,0.008884944165493024,15.5,28.0,5.80038541833949,-0.0008141534867894255,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:454257:2826:65245,59,8.0,8,4362.0,1846.0,0.04954665617190143,20.0,29.0,6.008253094910591,0.0018763304763807047,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:454273:2842:65261,59,7.0,7,3547.0,2385.0,0.031118285833185596,7.5,12.0,5.720327036932619,0.0010600696605452152,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:454370:2933:65358,59,8.0,9,3612.5,2297.0,0.1154991025286873,12.5,25.0,6.485121107266436,-0.0003435885864304153,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:454418:2979:65406,59,8.0,10,2787.0,2049.5,0.03845078530152619,20.0,34.0,5.6264800861141016,-0.0002288589565925584,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:454483:3035:65471,59,7.0,8,2652.0,2041.0,0.059242456100058016,31.5,33.0,4.132778049975502,0.005896316276353134,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:454484:3036:65472,59,5.0,5,3800.0,2260.5,1.6027683782654683,2424.0,2644.0,4.157894736842105,0.47580508240555014,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:454499:3048:65487,59,8.0,9,2327.0,1790.5,0.008726624590358095,12.0,15.0,4.902920284135754,0.0010501431861765478,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
