event_id,run,eventno,evt,d_t_ns,abs_c_t_ns,has_curvature,n_downstream
59:448946:14256:59934,59,448946,14256,4.887725716429806,6.234950271561843,True,3
59:449006:14308:59994,59,449006,14308,6.179025958498286,,False,2
59:449022:14322:60010,59,449022,14322,5.353851117826274,7.035208616812952,True,3
59:449028:14326:60016,59,449028,14326,4.249944497026213,6.744869998598695,True,3
59:449060:14357:60048,59,449060,14357,6.558496624136609,3.7030775334234107,True,3
59:449087:14383:60075,59,449087,14383,7.282344367608502,7.744140096962759,True,3
59:449109:14404:60097,59,449109,14404,4.357731075192241,,False,2
59:449112:14406:60100,59,449112,14406,5.096716529595575,6.592229900900641,True,3
59:449125:14416:60113,59,449125,14416,4.1273362217208245,6.630422911242263,True,3
59:449143:14430:60131,59,449143,14430,7.071943517702742,11.14906661250592,True,3
59:449182:14467:60170,59,449182,14467,4.840362757410716,5.549839307800326,True,3
59:449190:14475:60178,59,449190,14475,4.649542816295273,,False,2
59:449230:14514:60218,59,449230,14514,6.883500717360114,,False,2
59:449235:14519:60223,59,449235,14519,3.8263490631555612,,False,2
59:449238:14521:60226,59,449238,14521,3.500285846033684,,False,2
59:449249:14531:60237,59,449249,14531,3.9150814790928408,,False,2
59:449253:14534:60241,59,449253,14534,6.522542697916265,,False,2
59:449273:14552:60261,59,449273,14552,5.006287363430225,,False,2
59:449274:14553:60262,59,449274,14553,4.313596878031568,,False,2
59:449431:14696:60419,59,449431,14696,5.879831154225364,,False,2
59:449440:14705:60428,59,449440,14705,6.074337916984973,,False,2
59:449461:14725:60449,59,449461,14725,6.128250013526802,,False,2
59:449476:14739:60464,59,449476,14739,5.232569383324531,1.787438555073507,True,3
59:449490:14752:60478,59,449490,14752,5.138826534175365,6.6022824713154975,True,3
59:449508:14770:60496,59,449508,14770,6.107386836066119,,False,2
59:449512:14774:60500,59,449512,14774,4.5223258085569,3.806067124802098,True,3
59:449528:14789:60516,59,449528,14789,3.5411514487482734,,False,2
59:449530:14791:60518,59,449530,14791,5.6872161810165025,,False,2
59:449543:14803:60531,59,449543,14803,5.115410019657588,4.228548953453981,True,3
59:449590:14847:60578,59,449590,14847,5.7521465408512285,,False,2
59:449600:14857:60588,59,449600,14857,5.373809018442529,1.9989358008540705,True,3
59:449643:14899:60631,59,449643,14899,4.662655628289052,6.402364104812229,True,3
59:449654:14910:60642,59,449654,14910,5.573361950411133,,False,2
59:449666:14922:60654,59,449666,14922,3.675857968059809,,False,2
59:449669:14925:60657,59,449669,14925,3.3803649135493288,,False,2
59:449685:14940:60673,59,449685,14940,3.34591999817998,,False,2
59:449686:14941:60674,59,449686,14941,4.518228881840379,6.207488050877288,True,3
59:449688:14943:60676,59,449688,14943,6.094526585461594,5.786316080734949,True,3
59:449714:14969:60702,59,449714,14969,4.638865395307512,,False,2
59:449717:14972:60705,59,449717,14972,4.602318254662009,,False,2
59:449723:14977:60711,59,449723,14977,5.274038643671645,,False,2
59:449735:14989:60723,59,449735,14989,4.883273215678678,,False,2
59:449746:15000:60734,59,449746,15000,3.438405788391968,,False,2
59:449760:15011:60748,59,449760,15011,4.854644859704138,,False,2
59:449765:15014:60753,59,449765,15014,4.736851722648595,6.731852892554585,True,3
59:449767:15016:60755,59,449767,15016,5.854913873450933,4.858405271914712,True,3
59:449841:15088:60829,59,449841,15088,3.3640749157153493,,False,2
59:449887:15129:60875,59,449887,15129,4.347441241425713,,False,2
59:449939:15178:60927,59,449939,15178,3.3766044829488564,3.951781270752619,True,3
59:449964:15201:60952,59,449964,15201,7.495119172201868,,False,2
59:450020:15253:61008,59,450020,15253,3.423551185656443,3.4878169199221816,True,3
59:450044:15277:61032,59,450044,15277,5.566383160383538,,False,2
59:450050:15283:61038,59,450050,15283,4.46951471269665,5.681993183161495,True,3
59:450055:15288:61043,59,450055,15288,6.402290019175737,,False,2
59:450107:15337:61095,59,450107,15337,6.477164924325173,,False,2
59:450159:15385:61147,59,450159,15385,5.769530696894904,,False,2
59:450167:15390:61155,59,450167,15390,4.334696311705791,,False,2
59:450184:15406:61172,59,450184,15406,4.895317623398768,6.1020774662780966,True,3
59:450199:15420:61187,59,450199,15420,5.981053235254137,,False,2
59:450261:15475:61249,59,450261,15475,4.605437239614638,,False,2
59:450274:15488:61262,59,450274,15488,7.584541062801939,,False,2
59:450285:15498:61273,59,450285,15498,5.643166547946777,,False,2
59:450296:15508:61284,59,450296,15508,6.617070268150663,,False,2
59:450338:15547:61326,59,450338,15547,9.50762989137548,,False,2
59:450381:15585:61369,59,450381,15585,3.183393425981027,,False,2
59:450388:15592:61376,59,450388,15592,6.939870490286772,7.937882511710171,True,3
59:450397:15600:61385,59,450397,15600,3.2671462814139716,,False,2
59:450454:15683:61442,59,450454,15683,4.938776229497876,5.201651950950023,True,3
59:450484:15710:61472,59,450484,15710,5.663750495888223,7.3673113306665385,True,3
59:450550:15767:61538,59,450550,15767,6.086404497509115,,False,2
59:450558:15772:61546,59,450558,15772,8.075178493079655,,False,2
59:450593:15803:61581,59,450593,15803,6.063373957078845,,False,2
59:450604:15813:61592,59,450604,15813,6.501845698386475,,False,2
59:450615:15822:61603,59,450615,15822,4.844528039010804,6.30836642284919,True,3
59:450681:15882:61669,59,450681,15882,3.0571752860900823,2.827475361910583,True,3
59:450687:15888:61675,59,450687,15888,4.018437116654013,4.344744794402203,True,3
59:450715:15916:61703,59,450715,15916,3.4098403388725984,,False,2
59:450734:15933:61722,59,450734,15933,4.455481104261594,4.53462706825362,True,3
59:450751:15950:61739,59,450751,15950,3.197488815733937,,False,2
59:450758:15955:61746,59,450758,15955,5.330605564648113,,False,2
59:450765:15961:61753,59,450765,15961,4.429601436265706,,False,2
59:450811:16005:61799,59,450811,16005,3.0550407635712844,4.428887217722245,True,3
59:450818:16012:61806,59,450818,16012,5.119805479524864,,False,2
59:450835:16028:61823,59,450835,16028,5.82267595551459,2.8192954258270433,True,3
59:450846:16039:61834,59,450846,16039,4.616341328235038,1.3420047044785832,True,3
59:450847:16040:61835,59,450847,16040,7.607851682080579,10.203206427135925,True,3
59:450855:16048:61843,59,450855,16048,5.595711265478705,,False,2
59:450864:16057:61852,59,450864,16057,5.1825501390718784,,False,2
59:450877:16069:61865,59,450877,16069,3.2556962853870104,,False,2
59:450893:16083:61881,59,450893,16083,4.478533779103039,,False,2
59:450915:16103:61903,59,450915,16103,5.47598606271778,,False,2
59:450925:16112:61913,59,450925,16112,6.160539274817289,7.138504921550748,True,3
59:450964:16150:61952,59,450964,16150,4.832596579885866,6.268528771142172,True,3
59:450975:16161:61963,59,450975,16161,4.70751281565618,,False,2
59:451016:16200:62004,59,451016,16200,4.762941383086435,,False,2
59:451038:16220:62026,59,451038,16220,5.430665677941931,,False,2
59:451057:16239:62045,59,451057,16239,6.856054288283872,,False,2
59:451084:16265:62072,59,451084,16265,5.4677734340512885,4.143412302912942,True,3
59:451087:16268:62075,59,451087,16268,7.5413568251500465,7.353960708721672,True,3
59:451091:16272:62079,59,451091,16272,4.411758956062755,5.307117343883455,True,3
59:451102:16283:62090,59,451102,16283,5.317632227717084,6.098736208161121,True,3
59:451104:16285:62092,59,451104,16285,6.902841639800577,,False,2
59:451106:16287:62094,59,451106,16287,6.650774040089168,,False,2
59:451125:16305:62113,59,451125,16305,3.299913299809262,0.4296876531389273,True,3
59:451135:16315:62123,59,451135,16315,4.826548411335338,5.5934021114528605,True,3
59:451138:16318:62126,59,451138,16318,3.7604005337852975,,False,2
59:451202:16376:62190,59,451202,16376,6.253696047108939,,False,2
59:451204:16378:62192,59,451204,16378,5.46782776971456,,False,2
59:451271:56:62259,59,451271,56,5.473546065149122,,False,2
59:451288:73:62276,59,451288,73,7.262951158583853,,False,2
59:451302:86:62290,59,451302,86,6.974543793168316,9.79696735250014,True,3
59:451357:137:62345,59,451357,137,3.4989864269346,4.903440494364226,True,3
59:451378:158:62366,59,451378,158,4.898314606741572,,False,2
59:451399:178:62387,59,451399,178,3.4553108824216494,,False,2
59:451401:180:62389,59,451401,180,3.5246132784921116,5.714808523416352,True,3
59:451414:191:62402,59,451414,191,4.411114466928424,,False,2
59:451458:228:62446,59,451458,228,4.6819187530792306,,False,2
59:451507:275:62495,59,451507,275,3.8104842312159413,,False,2
59:451513:281:62501,59,451513,281,3.6117197271428942,,False,2
59:451545:310:62533,59,451545,310,3.8107380688124195,4.060205265639681,True,3
59:451675:426:62663,59,451675,426,5.631414306125475,,False,2
59:451677:428:62665,59,451677,428,6.352225844241843,,False,2
59:451702:452:62690,59,451702,452,4.732684808739769,,False,2
59:451727:475:62715,59,451727,475,5.973532458748615,,False,2
59:451733:481:62721,59,451733,481,7.25555555555556,11.049365494526782,True,3
59:451777:524:62765,59,451777,524,6.356576838094917,,False,2
59:451805:550:62793,59,451805,550,3.4370183021101255,5.903314273587149,True,3
59:451810:554:62798,59,451810,554,4.049322628565136,3.7256747255899967,True,3
59:451840:583:62828,59,451840,583,7.096865564938739,7.811353222978326,True,3
59:451863:603:62851,59,451863,603,4.870604386516259,,False,2
59:451915:649:62903,59,451915,649,5.282645081629852,,False,2
59:451927:661:62915,59,451927,661,5.665302292149185,,False,2
59:451931:665:62919,59,451931,665,5.28157070462705,6.293107605316941,True,3
59:451953:687:62941,59,451953,687,3.458620484348721,3.7836285008805888,True,3
59:451955:689:62943,59,451955,689,5.913804938851456,,False,2
59:451976:709:62964,59,451976,709,4.2794462013463885,,False,2
59:451990:723:62978,59,451990,723,8.073874954927263,,False,2
59:452027:755:63015,59,452027,755,5.234502864895298,,False,2
59:452028:756:63016,59,452028,756,6.779373706004137,8.885185050945914,True,3
59:452034:762:63022,59,452034,762,5.0062240239133615,5.079461941388658,True,3
59:452055:782:63043,59,452055,782,4.961624440110697,,False,2
59:452079:802:63067,59,452079,802,3.836279768290055,5.578922756502649,True,3
59:452121:843:63109,59,452121,843,3.0934090565593024,,False,2
59:452134:854:63122,59,452134,854,5.701045703563317,5.881831838613152,True,3
59:452207:920:63195,59,452207,920,4.269273272641165,2.2178332769638516,True,3
59:452241:954:63229,59,452241,954,4.752826843302557,5.065929361670079,True,3
59:452249:962:63237,59,452249,962,5.757045675413018,,False,2
59:452258:971:63246,59,452258,971,4.95539481615431,,False,2
59:452261:974:63249,59,452261,974,4.273474167727851,,False,2
59:452268:981:63256,59,452268,981,5.65930428909153,,False,2
59:452286:997:63274,59,452286,997,4.50503614828488,,False,2
59:452319:1028:63307,59,452319,1028,6.042956170514707,3.925921141981121,True,3
59:452381:1086:63369,59,452381,1086,4.1838402675332915,,False,2
59:452385:1089:63373,59,452385,1089,4.70626045150501,,False,2
59:452390:1094:63378,59,452390,1094,4.740359992462835,,False,2
59:452451:1150:63439,59,452451,1150,3.9769814607440566,5.5617492296721665,True,3
59:452466:1165:63454,59,452466,1165,5.0508087832027755,,False,2
59:452472:1171:63460,59,452472,1171,4.804213800678248,,False,2
59:452527:1224:63515,59,452527,1224,3.762065443723941,,False,2
59:452536:1233:63524,59,452536,1233,6.798789246405576,,False,2
59:452559:1256:63547,59,452559,1256,3.7267667049654563,,False,2
59:452564:1261:63552,59,452564,1261,5.787382180942551,5.869826357792171,True,3
59:452589:1282:63577,59,452589,1282,6.802095777087558,2.138619402321538,True,3
59:452610:1302:63598,59,452610,1302,3.6562209667294425,3.7980998526846435,True,3
59:452636:1327:63624,59,452636,1327,6.0617316336366756,,False,2
59:452704:1384:63692,59,452704,1384,5.556624746556096,,False,2
59:452713:1391:63701,59,452713,1391,4.073835534082285,,False,2
59:452719:1397:63707,59,452719,1397,4.85791593894136,3.788333719751108,True,3
59:452723:1401:63711,59,452723,1401,4.197000798266622,4.947347625963474,True,3
59:452730:1407:63718,59,452730,1407,3.7969844165249214,,False,2
59:452784:1455:63772,59,452784,1455,4.946021678579818,,False,2
59:452785:1456:63773,59,452785,1456,4.48196883413317,,False,2
59:452824:1492:63812,59,452824,1492,5.788163220993532,7.080798405725616,True,3
59:452845:1513:63833,59,452845,1513,5.237790606958967,4.06177969155334,True,3
59:452866:1531:63854,59,452866,1531,5.248378133855049,,False,2
59:452969:1629:63957,59,452969,1629,6.423373012225383,,False,2
59:452989:1646:63977,59,452989,1646,6.05753034109614,,False,2
59:453005:1660:63993,59,453005,1660,6.025082834560401,3.6846143838092686,True,3
59:453012:1667:64000,59,453012,1667,4.654285714285706,,False,2
59:453058:1708:64046,59,453058,1708,5.1665332864303934,,False,2
59:453107:1752:64095,59,453107,1752,3.6574980455201214,3.632978629734602,True,3
59:453117:1762:64105,59,453117,1762,4.525567565893397,5.146828991071359,True,3
59:453131:1775:64119,59,453131,1775,6.34584259846919,,False,2
59:453205:1844:64193,59,453205,1844,5.7766749806300055,,False,2
59:453239:1872:64227,59,453239,1872,7.359762552934065,,False,2
59:453244:1877:64232,59,453244,1877,6.825544295521411,8.207997172657286,True,3
59:453245:1878:64233,59,453245,1878,3.0558815060110867,,False,2
59:453274:1904:64262,59,453274,1904,6.025781990521338,6.099102601022075,True,3
59:453349:1977:64337,59,453349,1977,4.405164758810713,2.9110084297029175,True,3
59:453352:1980:64340,59,453352,1980,3.2615139358935963,,False,2
59:453402:2026:64390,59,453402,2026,3.3683401756093687,,False,2
59:453412:2036:64400,59,453412,2036,6.991100786607564,,False,2
59:453425:2046:64413,59,453425,2046,6.124981538915968,,False,2
59:453470:2089:64458,59,453470,2089,6.316644113667117,,False,2
59:453493:2111:64481,59,453493,2111,3.3630828860797592,,False,2
59:453503:2121:64491,59,453503,2121,6.9336951186687585,,False,2
59:453519:2136:64507,59,453519,2136,3.2955722378063044,2.3928861964148282,True,3
59:453556:2172:64544,59,453556,2172,4.209676060974957,,False,2
59:453565:2181:64553,59,453565,2181,5.57686274509804,,False,2
59:453572:2188:64560,59,453572,2188,4.134823423949619,,False,2
59:453578:2192:64566,59,453578,2192,3.9150378054366115,,False,2
59:453653:2266:64641,59,453653,2266,5.547145415108822,7.535942655877285,True,3
59:453685:2296:64673,59,453685,2296,5.035474515683621,,False,2
59:453693:2304:64681,59,453693,2304,4.337780950140726,,False,2
59:453709:2320:64697,59,453709,2320,6.003961196653194,,False,2
59:453745:2352:64733,59,453745,2352,5.858653154164813,,False,2
59:453754:2361:64742,59,453754,2361,5.000366639314201,6.164234676488242,True,3
59:453782:2387:64770,59,453782,2387,4.935621758064961,5.05670699700547,True,3
59:453783:2388:64771,59,453783,2388,6.002003254415925,5.11071665150412,True,3
59:453791:2396:64779,59,453791,2396,6.98503335665508,,False,2
59:453859:2462:64847,59,453859,2462,7.077103118475122,7.244575176088915,True,3
59:453861:2464:64849,59,453861,2464,7.1235915492957815,7.985342794806151,True,3
59:453887:2485:64875,59,453887,2485,5.106213806416029,5.257461263317197,True,3
59:453895:2493:64883,59,453895,2493,4.364035917608589,5.814502196835512,True,3
59:453941:2537:64929,59,453941,2537,5.685335068828145,,False,2
59:454003:2593:64991,59,454003,2593,5.412506246675157,8.59427964224539,True,3
59:454004:2594:64992,59,454004,2594,7.250398057479501,2.2886237096057016,True,3
59:454020:2609:65008,59,454020,2609,3.7888941370107574,,False,2
59:454025:2614:65013,59,454025,2614,6.095910628131222,,False,2
59:454046:2634:65034,59,454046,2634,5.377270011947431,,False,2
59:454052:2640:65040,59,454052,2640,5.558234640569225,,False,2
59:454054:2642:65042,59,454054,2642,5.975256528338107,,False,2
59:454066:2654:65054,59,454066,2654,6.116307639563452,8.686539003143174,True,3
59:454069:2655:65057,59,454069,2655,6.598818554641845,,False,2
59:454112:2691:65100,59,454112,2691,5.542313888321651,6.950814116687859,True,3
59:454133:2710:65121,59,454133,2710,3.8969753839986936,,False,2
59:454134:2711:65122,59,454134,2711,3.805837974483545,,False,2
59:454164:2740:65152,59,454164,2740,5.7088472192287085,7.889025202428705,True,3
59:454178:2754:65166,59,454178,2754,6.396349940702763,6.086227439090905,True,3
59:454203:2778:65191,59,454203,2778,5.992187288799975,,False,2
59:454224:2797:65212,59,454224,2797,6.204750371210963,,False,2
59:454257:2826:65245,59,454257,2826,7.867718866130836,10.727452830984092,True,3
59:454273:2842:65261,59,454273,2842,4.797049660985884,5.7427422620921575,True,3
59:454285:2854:65273,59,454285,2854,3.6709513868177766,,False,2
59:454370:2933:65358,59,454370,2933,5.264766930306024,6.57047204628693,True,3
59:454399:2961:65387,59,454399,2961,6.249165345227588,,False,2
59:454418:2979:65406,59,454418,2979,5.038459012252112,4.208886362679472,True,3
59:454469:3022:65457,59,454469,3022,4.5417226795327466,,False,2
59:454470:3022:65458,59,454470,3022,5.870299676714389,,False,2
59:454479:3031:65467,59,454479,3031,5.7476253587117725,,False,2
59:454483:3035:65471,59,454483,3035,6.206136568566592,2.714364700666522,True,3
59:454485:3037:65473,59,454485,3037,3.600800965133857,,False,2
59:454499:3048:65487,59,454499,3048,6.754424304177611,7.652542471806015,True,3
59:454501:3049:65489,59,454501,3049,6.301591083127711,3.6863320792267658,True,3
