method,residual_column,nominal_coverage,heldout_run,topology,n_train_rows,n_test_rows,interval_center_ns,half_width_ns,interval_width_ns,coverage,coverage_error,abs_coverage_error
pool_label_control,resid_pool_label_control,0.95,47,B2_containing,43844,112,-5.163332599426128,58.386086924428376,116.77217384885675,0.8839285714285714,-0.06607142857142856,0.06607142857142856
pool_label_control,resid_pool_label_control,0.95,47,downstream_only,21484,44,1.9014667412362223,15.852633425597322,31.705266851194644,0.7045454545454546,-0.24545454545454537,0.24545454545454537
pool_label_control,resid_pool_label_control,0.95,47,all,65328,156,-4.064465664096501,39.36679763638669,78.73359527277339,0.8974358974358975,-0.05256410256410249,0.05256410256410249
pool_label_control,resid_pool_label_control,0.95,48,B2_containing,43164,792,-5.137796179399994,57.29996125517979,114.59992251035958,0.8838383838383839,-0.06616161616161609,0.06616161616161609
pool_label_control,resid_pool_label_control,0.95,48,downstream_only,21222,306,1.9333792137080716,15.837872365850584,31.67574473170117,0.8529411764705882,-0.09705882352941175,0.09705882352941175
pool_label_control,resid_pool_label_control,0.95,48,all,64386,1098,-4.002910276077531,38.65412653609044,77.30825307218088,0.8916211293260473,-0.05837887067395264,0.05837887067395264
pool_label_control,resid_pool_label_control,0.95,49,B2_containing,43092,864,-5.132364177879773,57.78735484075699,115.57470968151398,0.90625,-0.043749999999999956,0.043749999999999956
pool_label_control,resid_pool_label_control,0.95,49,downstream_only,21206,322,1.934548602074585,15.610728186685142,31.221456373370284,0.5993788819875776,-0.35062111801242235,0.35062111801242235
pool_label_control,resid_pool_label_control,0.95,49,all,64298,1186,-3.9935823356734645,38.681381740268606,77.36276348053721,0.897133220910624,-0.05286677908937598,0.05286677908937598
pool_label_control,resid_pool_label_control,0.95,50,B2_containing,43002,954,-5.166345621192109,54.49611853775178,108.99223707550355,0.7547169811320755,-0.19528301886792443,0.19528301886792443
pool_label_control,resid_pool_label_control,0.95,50,downstream_only,21193,335,1.9358553524421045,15.678427350217397,31.356854700434795,0.7014925373134329,-0.2485074626865671,0.2485074626865671
pool_label_control,resid_pool_label_control,0.95,50,all,64195,1289,-4.0442804624209305,36.57661631974049,73.15323263948098,0.7439875872769589,-0.20601241272304105,0.20601241272304105
pool_label_control,resid_pool_label_control,0.95,51,B2_containing,43514,442,-5.163202060289004,57.32528731083973,114.65057462167945,0.830316742081448,-0.11968325791855194,0.11968325791855194
pool_label_control,resid_pool_label_control,0.95,51,downstream_only,21354,174,1.9157507549485124,15.865841946981513,31.731683893963027,0.8793103448275862,-0.07068965517241377,0.07068965517241377
pool_label_control,resid_pool_label_control,0.95,51,all,64868,616,-4.055361692877726,38.36862589871492,76.73725179742983,0.797077922077922,-0.1529220779220779,0.1529220779220779
pool_label_control,resid_pool_label_control,0.95,52,B2_containing,43739,217,-5.167189409375824,57.80063926799009,115.60127853598019,0.7695852534562212,-0.18041474654377876,0.18041474654377876
pool_label_control,resid_pool_label_control,0.95,52,downstream_only,21433,95,1.9078002916288328,15.697165936406495,31.39433187281299,0.2,-0.75,0.75
pool_label_control,resid_pool_label_control,0.95,52,all,65172,312,-4.0631589998075714,38.833960159889756,77.66792031977951,0.7756410256410257,-0.1743589743589743,0.1743589743589743
pool_label_control,resid_pool_label_control,0.95,53,B2_containing,43143,813,-5.169075123239175,54.269604240699756,108.53920848139951,0.7072570725707257,-0.24274292742927428,0.24274292742927428
pool_label_control,resid_pool_label_control,0.95,53,downstream_only,21221,307,1.9331978385390216,15.93653514726659,31.87307029453318,0.9674267100977199,0.0174267100977199,0.0174267100977199
pool_label_control,resid_pool_label_control,0.95,53,all,64364,1120,-4.047339192107816,36.78314464900751,73.56628929801502,0.7285714285714285,-0.22142857142857142,0.22142857142857142
pool_label_control,resid_pool_label_control,0.95,54,B2_containing,43184,772,-5.170824046906835,54.6261417961545,109.252283592309,0.7202072538860104,-0.2297927461139896,0.2297927461139896
pool_label_control,resid_pool_label_control,0.95,54,downstream_only,21247,281,1.929056029721984,15.935688700164711,31.871377400329422,0.9822064056939501,0.03220640569395017,0.03220640569395017
pool_label_control,resid_pool_label_control,0.95,54,all,64431,1053,-4.052430095604135,37.09696466307976,74.19392932615952,0.7397910731244065,-0.21020892687559345,0.21020892687559345
pool_label_control,resid_pool_label_control,0.95,55,B2_containing,43417,539,-5.16111570789931,56.96424413852591,113.92848827705183,0.8181818181818182,-0.13181818181818172,0.13181818181818172
pool_label_control,resid_pool_label_control,0.95,55,downstream_only,21311,217,1.9231837640612484,15.520206694862965,31.04041338972593,0.3225806451612903,-0.6274193548387097,0.6274193548387097
pool_label_control,resid_pool_label_control,0.95,55,all,64728,756,-4.048503663969151,38.314218321545994,76.62843664309199,0.8134920634920635,-0.13650793650793647,0.13650793650793647
pool_label_control,resid_pool_label_control,0.95,56,B2_containing,42747,1209,-5.158940151664498,54.097168676225664,108.19433735245133,0.7791563275434243,-0.1708436724565756,0.1708436724565756
pool_label_control,resid_pool_label_control,0.95,56,downstream_only,21068,460,1.9533623483645681,15.916377948761264,31.832755897522528,0.9369565217391305,-0.01304347826086949,0.01304347826086949
pool_label_control,resid_pool_label_control,0.95,56,all,63815,1669,-4.02169175193689,36.204794800963874,72.40958960192775,0.768723786698622,-0.181276213301378,0.181276213301378
pool_label_control,resid_pool_label_control,0.95,57,B2_containing,43082,874,-5.1324771818493184,57.84034690135816,115.68069380271632,0.9096109839816934,-0.04038901601830658,0.04038901601830658
pool_label_control,resid_pool_label_control,0.95,57,downstream_only,21181,347,1.9369676016532105,15.087211422782264,30.17442284556453,0.023054755043227664,-0.9269452449567723,0.9269452449567723
pool_label_control,resid_pool_label_control,0.95,57,all,64263,1221,-3.990440970712836,38.75852833764212,77.51705667528424,0.904995904995905,-0.04500409500409497,0.04500409500409497
pool_label_control,resid_pool_label_control,0.95,58,B2_containing,43102,854,-5.20838381882775,57.1250016692536,114.2500033385072,0.8747072599531616,-0.07529274004683839,0.07529274004683839
pool_label_control,resid_pool_label_control,0.95,58,downstream_only,21175,353,1.8894536686488128,15.898949818558933,31.797899637117865,0.9830028328611898,0.03300283286118988,0.03300283286118988
pool_label_control,resid_pool_label_control,0.95,58,all,64277,1207,-4.136357818830126,38.45467437312594,76.90934874625188,0.8748964374482188,-0.07510356255178119,0.07510356255178119
pool_label_control,resid_pool_label_control,0.95,59,B2_containing,36522,7434,-5.170442105173613,65.07418171343988,130.14836342687977,0.9873553941350551,0.037355394135055175,0.037355394135055175
pool_label_control,resid_pool_label_control,0.95,59,downstream_only,17775,3753,1.6028412274078316,16.099212997442972,32.198425994885945,0.9920063948840927,0.042006394884092746,0.042006394884092746
pool_label_control,resid_pool_label_control,0.95,59,all,54297,11187,-4.314720159027994,45.763405412233176,91.52681082446635,0.9860552426924108,0.036055242692410894,0.036055242692410894
pool_label_control,resid_pool_label_control,0.95,60,B2_containing,37132,6824,-5.071704415855693,65.1512109330823,130.3024218661646,0.9915005861664713,0.04150058616647134,0.04150058616647134
pool_label_control,resid_pool_label_control,0.95,60,downstream_only,17828,3700,1.6527624111207957,16.12889360992448,32.25778721984896,0.9910810810810811,0.041081081081081106,0.041081081081081106
pool_label_control,resid_pool_label_control,0.95,60,all,54960,10524,-4.032804880620381,45.68377229153299,91.36754458306598,0.9890725959711136,0.03907259597111368,0.03907259597111368
pool_label_control,resid_pool_label_control,0.95,61,B2_containing,36346,7610,-5.284413488560284,66.18181084200855,132.3636216840171,0.9911957950065703,0.041195795006570335,0.041195795006570335
pool_label_control,resid_pool_label_control,0.95,61,downstream_only,17283,4245,1.979631229488418,16.531727364505063,33.063454729010125,0.9908127208480565,0.04081272084805654,0.04081272084805654
pool_label_control,resid_pool_label_control,0.95,61,all,53629,11855,-4.183812924223826,46.469580629501316,92.93916125900263,0.9882749894559257,0.03827498945592578,0.03827498945592578
pool_label_control,resid_pool_label_control,0.95,62,B2_containing,36853,7103,-5.214623339535046,65.03278793270215,130.0655758654043,0.9885963677319443,0.0385963677319443,0.0385963677319443
pool_label_control,resid_pool_label_control,0.95,62,downstream_only,17695,3833,1.8010798019665042,16.36463381108228,32.72926762216456,0.9963475084789982,0.04634750847899827,0.04634750847899827
pool_label_control,resid_pool_label_control,0.95,62,all,54548,10936,-4.1929468191296415,46.021166914719196,92.04233382943839,0.9891185076810534,0.039118507681053405,0.039118507681053405
pool_label_control,resid_pool_label_control,0.95,63,B2_containing,39956,4000,-5.233932158891724,60.62595645689137,121.25191291378275,0.97275,0.022750000000000048,0.022750000000000048
pool_label_control,resid_pool_label_control,0.95,63,downstream_only,19712,1816,1.8172854336415953,16.015520680615573,32.031041361231146,0.9895374449339207,0.03953744493392075,0.03953744493392075
pool_label_control,resid_pool_label_control,0.95,63,all,59668,5816,-4.168166151046448,41.03752199072711,82.07504398145421,0.9718019257221459,0.0218019257221459,0.0218019257221459
pool_label_control,resid_pool_label_control,0.95,65,B2_containing,42840,1116,-5.204144039186426,58.31456459130868,116.62912918261736,0.9363799283154122,-0.013620071684587787,0.013620071684587787
pool_label_control,resid_pool_label_control,0.95,65,downstream_only,21130,398,1.9046657361752137,15.941253658639022,31.882507317278044,1.0,0.050000000000000044,0.050000000000000044
pool_label_control,resid_pool_label_control,0.95,65,all,63970,1514,-4.110084834522502,39.39653942913356,78.79307885826712,0.9431968295904888,-0.006803170409511172,0.006803170409511172
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,44,B2_containing,43832,124,-5.692040626949416,5.138368128323214,10.276736256646428,0.3387096774193548,-0.34129032258064523,0.34129032258064523
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,44,downstream_only,21483,45,-3.328722328646456,3.8779961021651066,7.755992204330213,0.4666666666666667,-0.21333333333333337,0.21333333333333337
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,44,all,65315,169,-4.861951181378935,4.948523276358877,9.897046552717754,0.39644970414201186,-0.2835502958579882,0.2835502958579882
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,45,B2_containing,42663,1293,-5.677706424106932,5.041095807581562,10.082191615163124,0.3982985305491106,-0.2817014694508895,0.2817014694508895
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,45,downstream_only,21034,494,-3.285390212092257,3.8517625423465796,7.703525084693159,0.5404858299595142,-0.13951417004048583,0.13951417004048583
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,45,all,63697,1787,-4.844099811322281,4.8784480729296265,9.756896145859253,0.43088975937325125,-0.2491102406267488,0.2491102406267488
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,46,B2_containing,43946,10,-5.689312560826456,5.148744031760892,10.297488063521785,0.4,-0.28,0.28
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,46,downstream_only,21525,3,-3.329327695676088,3.885114491338369,7.770228982676738,0.6666666666666666,-0.01333333333333342,0.01333333333333342
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,46,all,65471,13,-4.860886341694548,4.956657117006685,9.91331423401337,0.38461538461538464,-0.2953846153846154,0.2953846153846154
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,47,B2_containing,43844,112,-5.694096449823643,5.1449610211228105,10.289922042245621,0.5714285714285714,-0.10857142857142865,0.10857142857142865
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,47,downstream_only,21484,44,-3.330152898836552,3.884806642763028,7.769613285526056,0.6818181818181818,0.0018181818181817189,0.0018181818181817189
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,47,all,65328,156,-4.8632688787096185,4.956094471262174,9.912188942524349,0.6217948717948718,-0.05820512820512824,0.05820512820512824
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,48,B2_containing,43164,792,-5.718333647328751,5.106070524457582,10.212141048915164,0.5252525252525253,-0.15474747474747474,0.15474747474747474
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,48,downstream_only,21222,306,-3.3436458653519834,3.893090711926996,7.786181423853992,0.7483660130718954,0.06836601307189538,0.06836601307189538
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,48,all,64386,1098,-4.886373565267267,4.936277194685417,9.872554389370833,0.5901639344262295,-0.08983606557377055,0.08983606557377055
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,49,B2_containing,43092,864,-5.73044768314641,5.127355136866792,10.254710273733584,0.6400462962962963,-0.03995370370370377,0.03995370370370377
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,49,downstream_only,21206,322,-3.336837498706397,3.8877859588380503,7.775571917676101,0.6987577639751553,0.018757763975155273,0.018757763975155273
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,49,all,64298,1186,-4.886602447945459,4.950245577669737,9.900491155339473,0.6753794266441822,-0.004620573355817892,0.004620573355817892
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,50,B2_containing,43002,954,-5.7636523045368655,5.017098623401696,10.034197246803393,0.30922431865828093,-0.3707756813417191,0.3707756813417191
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,50,downstream_only,21193,335,-3.3358466814847354,3.8848804848443192,7.7697609696886385,0.6835820895522388,0.0035820895522387097,0.0035820895522387097
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,50,all,64195,1289,-4.914534322411602,4.890163174650633,9.780326349301266,0.42668735453840184,-0.2533126454615982,0.2533126454615982
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,51,B2_containing,43514,442,-5.704385804858687,5.092344312118738,10.184688624237475,0.33710407239819007,-0.34289592760181,0.34289592760181
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,51,downstream_only,21354,174,-3.3281291757892806,3.880119675728052,7.760239351456104,0.6379310344827587,-0.042068965517241375,0.042068965517241375
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,51,all,64868,616,-4.870789344833717,4.927647327198598,9.855294654397197,0.4383116883116883,-0.24168831168831173,0.24168831168831173
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,52,B2_containing,43739,217,-5.699900778163068,5.120977931206966,10.241955862413931,0.29493087557603687,-0.3850691244239632,0.3850691244239632
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,52,downstream_only,21433,95,-3.328722328646456,3.8773909551653474,7.754781910330695,0.5578947368421052,-0.12210526315789483,0.12210526315789483
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,52,all,65172,312,-4.866564608822694,4.936458497297803,9.872916994595606,0.3717948717948718,-0.30820512820512824,0.30820512820512824
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,53,B2_containing,43143,813,-5.733116752635513,5.046730530696172,10.093461061392343,0.3296432964329643,-0.35035670356703574,0.35035670356703574
ml_shuffled_target_control,resid_ml_shuffled_target_control,0.68,53,downstream_only,21221,307,-3.3372373399912947,3.8894888972099646,7.778977794419929,0.7133550488599348,0.03335504885993479,0.03335504885993479
