event_id,run,heldout_run,stave,amplitude_adc,peak_sample,mlp_target_residual_ns,mlp_pred_residual_ns,mlp_pred_sigma_ns,mlp_target_error_ns,mlp_pull
59:439801:5759:50789,59,59,B6,2943.5,9,1.8068577080003365,2.4642226696014404,1.5725613832473755,-0.6573649616011039,-0.4180218137136435
59:439801:5759:50789,59,59,B8,1029.5,9,3.4526576593121376,3.722402811050415,2.0806665420532227,-0.2697451517382774,-0.12964362442820374
59:439855:5807:50843,59,59,B4,1827.0,8,-5.003447727082111,-4.373388290405273,2.031055212020874,-0.630059436676838,-0.3102128553413065
59:439855:5807:50843,59,59,B6,1823.0,9,4.401237476439718,2.6069748401641846,1.57285475730896,1.7942626362755334,1.140768165615868
59:439855:5807:50843,59,59,B8,3353.5,7,0.6022102506423934,1.3798682689666748,1.3916895389556885,-0.7776580183242814,-0.5587869970682032
59:439868:5820:50856,59,59,B4,2309.0,9,-4.218001923404351,-3.9038219451904297,1.9748042821884155,-0.31417997821392163,-0.15909423584283366
59:439868:5820:50856,59,59,B6,2320.5,9,3.157279146219402,3.1456875801086426,1.8899760246276855,0.011591566110759288,0.0061331815640586025
59:439868:5820:50856,59,59,B8,5285.5,8,1.0607227771849566,1.1361279487609863,2.266014575958252,-0.07540517157602977,-0.03327656069650057
59:439884:5834:50872,59,59,B4,2111.0,6,-4.21840787737089,-4.12453556060791,2.363574266433716,-0.09387231676297958,-0.039716254359385555
59:439884:5834:50872,59,59,B6,2183.0,7,2.9653366459404253,2.434157133102417,1.9116202592849731,0.5311795128380083,0.27786874001674994
59:439884:5834:50872,59,59,B8,3194.0,6,1.253071231430468,1.8882499933242798,1.6029424667358398,-0.6351787618938118,-0.3962579912099162
59:440043:6009:51031,59,59,B4,2519.5,8,-5.737546805353418,-3.923633098602295,1.9346084594726562,-1.8139137067511228,-0.9376128269621891
59:440043:6009:51031,59,59,B6,2973.5,8,1.485038134464645,2.3265671730041504,1.5455697774887085,-0.8415290385395053,-0.5444781923122545
59:440043:6009:51031,59,59,B8,2423.5,9,4.252508670888773,3.149955987930298,1.8759465217590332,1.1025526829584749,0.5877314039446262
59:440061:6024:51049,59,59,B4,1574.5,4,-2.168365805155453,-1.531023383140564,1.6573548316955566,-0.6373424220148891,-0.3845539952134788
59:440061:6024:51049,59,59,B6,1793.5,5,2.5644391740976467,1.918757438659668,1.5308678150177002,0.6456817354379787,0.4217749756732022
59:440061:6024:51049,59,59,B8,3078.0,4,-0.39607336894219003,0.3910948932170868,1.2772682905197144,-0.7871682621592768,-0.6162904598837116
59:440102:6064:51090,59,59,B4,2259.0,7,-3.9537309293921865,-4.740009784698486,2.3397629261016846,0.7862788553062998,0.33605065134369455
59:440102:6064:51090,59,59,B6,2425.0,7,3.6283186926275803,3.0960090160369873,1.6692454814910889,0.532309676590593,0.3188923873048895
59:440102:6064:51090,59,59,B8,4042.0,6,0.3254122367646133,1.2395583391189575,1.5819091796875,-0.9141461023543442,-0.5778752118594636
59:440119:6081:51107,59,59,B4,2224.5,8,-2.507884263689782,-4.825737953186035,2.1842119693756104,2.3178536894962534,1.061185325414569
59:440119:6081:51107,59,59,B6,2124.0,8,3.0427990527564006,3.195819854736328,1.629856824874878,-0.1530208019799275,-0.09388603934071002
59:440119:6081:51107,59,59,B8,4083.5,7,-0.5349147890666259,1.1184098720550537,1.5770809650421143,-1.6533246611216796,-1.0483448204433368
59:440261:6212:51249,59,59,B4,2420.0,8,-3.824166322969468,-3.9740452766418457,1.926053524017334,0.1498789536723777,0.0778166088342978
59:440261:6212:51249,59,59,B6,2065.5,9,1.2763501254435923,3.2661476135253906,1.7482534646987915,-1.9897974880817983,-1.1381630457255365
59:440261:6212:51249,59,59,B8,2531.5,9,2.5478161975258757,2.9161598682403564,1.7641597986221313,-0.3683436707144807,-0.20879269043664275
59:440262:6213:51250,59,59,B4,2412.5,8,-5.984288085328494,-4.4937520027160645,2.0471951961517334,-1.4905360826124294,-0.7280869383702648
59:440262:6213:51250,59,59,B6,2513.0,8,4.522919492700666,2.9354193210601807,1.646855115890503,1.5875001716404853,0.9639586119766689
59:440262:6213:51250,59,59,B8,4487.5,7,1.4613685926278208,0.7171032428741455,1.6437609195709229,0.7442653497536753,0.45278199578315426
59:440265:6216:51253,59,59,B4,3613.5,7,14.112414613230378,-5.4190473556518555,3.058748960494995,19.531461968882233,6.38544130987509
59:440265:6216:51253,59,59,B6,1633.5,4,-5.382237789084385,1.8591351509094238,3.428554058074951,-7.241372939993809,-2.112077808118231
59:440265:6216:51253,59,59,B8,2409.0,3,-8.730176824145992,-0.7875773906707764,9.65161418914795,-7.942599433475216,-0.8229296444946681
59:440355:6301:51343,59,59,B4,2338.5,5,-1.4757609372173306,-2.6076607704162598,1.7475059032440186,1.1318998331989292,0.6477230383586708
59:440355:6301:51343,59,59,B6,2693.5,5,2.8089098404462547,2.1068060398101807,1.4748127460479736,0.702103800636074,0.4760630137741131
59:440355:6301:51343,59,59,B8,4336.5,4,-1.333148903228924,0.4589814841747284,1.2455426454544067,-1.7921303874036525,-1.4388350282055868
59:440461:6404:51449,59,59,B4,2676.0,8,-5.325917100273394,-4.083127498626709,1.9658790826797485,-1.2427896016466846,-0.6321800829950339
59:440461:6404:51449,59,59,B6,2716.0,9,3.480853690801652,3.0179014205932617,1.8733913898468018,0.46295227020839036,0.247119887876846
59:440461:6404:51449,59,59,B8,1262.5,10,1.8450634094717344,3.0129330158233643,1.767372488975525,-1.1678696063516298,-0.6607942658588044
59:440462:6405:51450,59,59,B4,2700.0,8,-3.9512665983560638,-4.311977863311768,1.9921997785568237,0.3607112649557038,0.18106179352002935
59:440462:6405:51450,59,59,B6,2924.5,8,2.95703574340142,2.404937505722046,1.5076167583465576,0.5520982376793739,0.36620595693356073
59:440462:6405:51450,59,59,B8,4104.0,8,0.9942308549546368,0.9446513652801514,1.4241493940353394,0.049579489674485444,0.034813405027685713
59:440508:6451:51496,59,59,B4,2617.5,8,-3.7858029172821617,-4.263913154602051,1.9800410270690918,0.4781102373198891,0.24146481349813256
59:440508:6451:51496,59,59,B6,2396.0,9,4.153437605799162,2.977699041366577,1.7120393514633179,1.175738564432585,0.6867473948117229
59:440508:6451:51496,59,59,B8,4488.5,8,-0.36763468851700054,0.43988922238349915,1.6335175037384033,-0.8075239109004997,-0.4943466531900837
59:440634:6567:51622,59,59,B4,2026.0,9,-7.377301947538967,-3.7856462001800537,1.92710280418396,-3.5916557473589137,-1.8637592865108283
59:440634:6567:51622,59,59,B6,1805.0,9,3.2284737827660166,3.330416679382324,2.209080457687378,-0.10194289661630762,-0.046147208564340236
59:440634:6567:51622,59,59,B8,2112.0,10,4.148828164772951,3.527510404586792,2.1950604915618896,0.6213177601861588,0.283052682408794
59:440651:6583:51639,59,59,B4,2900.5,10,-6.225426071567497,-4.415847301483154,2.077435255050659,-1.809578770084343,-0.8710638589986843
59:440651:6583:51639,59,59,B6,2655.5,9,3.55525470372136,2.9566597938537598,2.0596344470977783,0.5985949098676002,0.29063162674865806
59:440651:6583:51639,59,59,B8,5477.0,8,2.6701713678461374,1.2486286163330078,2.331554651260376,1.4215427515131296,0.609697375416305
59:440692:6619:51680,59,59,B4,1952.0,9,-4.327278003112909,-3.774953842163086,2.0882248878479004,-0.5523241609498228,-0.2644945782247819
59:440692:6619:51680,59,59,B6,2159.5,9,3.7943642060228484,2.9411096572875977,2.2261154651641846,0.8532545487352508,0.38329303312769536
59:440692:6619:51680,59,59,B8,4800.5,8,0.5329137970900604,1.041036605834961,2.2077443599700928,-0.5081228087449006,-0.23015473075505166
59:440785:6705:51773,59,59,B4,1433.0,3,-1.582821044935205,-1.2960090637207031,4.30886173248291,-0.2868119812145018,-0.06656328260717503
59:440785:6705:51773,59,59,B6,2037.5,4,1.6379907830635645,1.061604380607605,2.135408401489258,0.5763864024559595,0.26991857953447274
59:440785:6705:51773,59,59,B8,2408.5,4,-0.05516973812835957,-0.1921130120754242,1.4948015213012695,0.13694327394706463,0.09161301483547554
59:440813:6731:51801,59,59,B4,1884.5,5,-1.3780543132240695,-2.6086487770080566,1.695098638534546,1.2305944637839872,0.7259721858120693
59:440813:6731:51801,59,59,B6,1746.5,5,1.6567427910574715,2.3651444911956787,1.5468966960906982,-0.7084017001382072,-0.45795023153677483
59:440813:6731:51801,59,59,B8,3491.0,5,-0.27868847783340556,0.5791890025138855,1.3592373132705688,-0.857877480347291,-0.6311462111668226
59:440921:6833:51909,59,59,B4,2217.0,5,-5.52281548519478,-2.7703864574432373,1.7500193119049072,-2.7524290277515426,-1.5727992308584904
59:440921:6833:51909,59,59,B6,2134.0,6,4.891089929499717,2.70257568359375,1.7489469051361084,2.188514245905967,1.2513325816118188
59:440921:6833:51909,59,59,B8,3076.5,8,0.6317255556950663,1.6752907037734985,1.3704512119293213,-1.0435651480784323,-0.761475592122175
59:440949:6859:51937,59,59,B4,1366.5,9,-3.4702120719125134,-4.1287150382995605,2.2432806491851807,0.6585029663870472,0.293544620298059
59:440949:6859:51937,59,59,B6,1740.0,9,1.7894819034887774,3.392488718032837,2.1281819343566895,-1.6030068145440595,-0.7532282784030958
59:440949:6859:51937,59,59,B8,2762.5,9,1.680730168423736,3.1544251441955566,1.8679683208465576,-1.4736949757718207,-0.7889293192638014
59:441098:6999:52086,59,59,B4,2901.0,9,-5.054638981405333,-5.34300422668457,2.4518234729766846,0.28836524527923757,0.11761256405998188
59:441098:6999:52086,59,59,B6,2732.0,7,2.0465502000074167,3.1351125240325928,1.7376980781555176,-1.088562324025176,-0.6264392748714047
59:441098:6999:52086,59,59,B8,2903.5,7,3.008088781397916,2.6276955604553223,1.6062562465667725,0.38039322094259376,0.23681976132740332
59:441104:7005:52092,59,59,B4,2574.5,8,-6.249434855473858,-4.057487964630127,1.9580528736114502,-2.191946890843731,-1.1194523500281606
59:441104:7005:52092,59,59,B6,2528.5,9,3.4378613444684802,3.09655499458313,2.022531032562256,0.34130634988535036,0.1687520954637538
59:441104:7005:52092,59,59,B8,3318.5,8,2.8115735110053777,2.2503249645233154,1.5797388553619385,0.5612485464820622,0.35527932010855867
59:441117:7017:52105,59,59,B4,2913.0,10,-4.430816088985239,-4.604455471038818,2.1025009155273438,0.17363938205357954,0.08258706608459562
59:441117:7017:52105,59,59,B6,2713.5,8,3.7173607170984155,2.675337553024292,1.5802319049835205,1.0420231640741235,0.6594115463609693
59:441117:7017:52105,59,59,B8,2541.0,9,0.7134553718868233,2.533783197402954,1.6099140644073486,-1.8203278255161308,-1.1306987532817419
59:441211:7104:52199,59,59,B4,1748.0,15,-3.5222481069376386,-4.310336112976074,20.085599899291992,0.7880880060384357,0.03923646841467829
59:441211:7104:52199,59,59,B6,1913.5,15,0.5814051022175732,-2.733664035797119,20.085599899291992,3.3150691380146924,0.16504705633071717
59:441211:7104:52199,59,59,B8,3107.5,17,2.9408430047200795,-0.40748414397239685,20.085599899291992,3.3483271486924764,0.16670286999048026
59:441306:7189:52294,59,59,B4,2215.5,15,-5.17843986353094,-4.366499900817871,20.085599899291992,-0.811939962713069,-0.04042398368901541
59:441306:7189:52294,59,59,B6,1928.0,15,3.549955094452244,-2.783747911453247,20.085599899291992,6.333703005905491,0.3153355158751694
59:441306:7189:52294,59,59,B8,4733.0,14,1.628484769078696,0.6667965054512024,20.085599899291992,0.9616882636274937,0.04787948920865404
59:441410:7282:52398,59,59,B4,2158.0,8,-4.736512608848763,-4.290205001831055,1.9942467212677002,-0.4463076070177081,-0.2237975884618729
59:441410:7282:52398,59,59,B6,2330.0,8,3.2618959342399876,2.824298143386841,1.5732518434524536,0.43759779085314676,0.27814859564559713
59:441410:7282:52398,59,59,B8,3306.0,7,1.4746166746087823,1.479594349861145,1.4168881177902222,-0.004977675252362701,-0.003513103956384277
59:441469:7338:52457,59,59,B4,2290.5,8,-5.629332021843368,-4.397206783294678,2.0111522674560547,-1.23212523854869,-0.6126464209033904
59:441469:7338:52457,59,59,B6,2275.5,8,3.1315340420424036,2.856205940246582,1.5903441905975342,0.27532810179582157,0.17312485147782603
59:441469:7338:52457,59,59,B8,3842.5,7,2.497797979800964,1.0749627351760864,1.3805944919586182,1.4228352446248778,1.0305960605465936
59:441523:7391:52511,59,59,B4,1805.0,8,-4.70961051181726,-4.188590049743652,1.9767661094665527,-0.5210204620736079,-0.2635721340923888
59:441523:7391:52511,59,59,B6,1855.0,9,3.773687089382136,3.0682692527770996,1.7006279230117798,0.7054178366050365,0.4147984559466453
59:441523:7391:52511,59,59,B8,3188.5,8,0.935923422435124,1.602871298789978,1.4146218299865723,-0.666947876354854,-0.47146725875224527
59:441540:7404:52528,59,59,B4,2615.5,8,-3.324522967500151,-4.322014808654785,2.0138821601867676,0.9974918411546341,0.49530794843633086
59:441540:7404:52528,59,59,B6,2718.0,8,2.4699911043794742,2.550607442855835,1.5568971633911133,-0.08061633847636074,-0.051780130616185624
59:441540:7404:52528,59,59,B8,3638.5,8,0.8545318631206698,1.0806026458740234,1.3723584413528442,-0.22607078275335368,-0.164731586108435
59:441541:7405:52529,59,59,B4,2433.5,9,-3.62487002867519,-3.816993474960327,2.007704257965088,0.19212344628513733,0.09569310097487385
59:441541:7405:52529,59,59,B6,1910.0,9,2.0170667200287156,3.319044589996338,2.106313467025757,-1.3019778699676223,-0.6181311045815486
59:441541:7405:52529,59,59,B8,5066.5,8,1.6078033086464742,1.3519033193588257,2.745779514312744,0.25589998928764857,0.09319757393255196
59:441584:7441:52572,59,59,B4,1718.5,8,-7.567679391145681,-4.367320537567139,2.0304903984069824,-3.2003588535785426,-1.5761506954622284
59:441584:7441:52572,59,59,B6,1850.5,8,4.121192259675404,3.2922956943511963,1.7620773315429688,0.8288965653242073,0.4704087331958248
59:441584:7441:52572,59,59,B8,1685.0,9,3.4464871314702776,3.3952224254608154,1.8183958530426025,0.0512647060094622,0.02819226953453745
59:441586:7443:52574,59,59,B4,1657.0,8,-4.789629516366517,-4.073426246643066,1.928071141242981,-0.7162032697234508,-0.3714610184257682
59:441586:7443:52574,59,59,B6,1827.5,8,-0.10161116774266077,2.7776029109954834,1.5610558986663818,-2.879214078738144,-1.844401652239277
59:441586:7443:52574,59,59,B8,2884.0,9,4.891240684109178,2.629547119140625,1.637860655784607,2.261693564968553,1.3808827735013287
59:441714:7562:52702,59,59,B4,1844.5,8,-3.110307310563009,-4.1174092292785645,1.9510284662246704,1.0071019187155557,0.5161902740785449
59:441714:7562:52702,59,59,B6,2628.5,9,3.375788900495266,2.7089781761169434,1.5841902494430542,0.6668107243783226,0.4209158114770305
59:441714:7562:52702,59,59,B8,6370.5,8,-0.2654815899322571,1.1514928340911865,1.933619499206543,-1.4169744240234436,-0.7328093374135378
59:441734:7581:52722,59,59,B4,2893.5,8,-4.673719492018471,-4.298145771026611,2.035541534423828,-0.37557372099185926,-0.1845080115735234
59:441734:7581:52722,59,59,B6,3200.0,8,1.3522016244863835,2.1930181980133057,1.5476287603378296,-0.8408165735269222,-0.5432934532331782
59:441734:7581:52722,59,59,B8,3289.0,8,3.321517867532094,1.961786150932312,1.4993427991867065,1.3597317165997822,0.9068851481711494
59:441863:7693:52851,59,59,B4,2160.0,11,-5.0293674612588575,-2.016411542892456,20.085599899291992,-3.0129559183664014,-0.1500057719696292
59:441863:7693:52851,59,59,B6,2109.0,12,2.1694861960632608,-0.3250645101070404,20.085599899291992,2.494550706170301,0.12419597715168233
59:441863:7693:52851,59,59,B8,3446.0,11,2.859881265195611,0.3874029815196991,20.085599899291992,2.472478283675912,0.12309705938945172
59:441923:7748:52911,59,59,B4,1876.0,8,-4.545096734050993,-4.628185749053955,2.1232359409332275,0.08308901500296173,0.03913319918955477
59:441923:7748:52911,59,59,B6,2556.0,8,3.8463215037736305,2.830427885055542,1.6225506067276,1.0158936187180885,0.6261090498539011
59:441923:7748:52911,59,59,B8,5211.0,7,0.6987752302773629,0.6546554565429688,1.9648663997650146,0.04411977373439413,0.022454337729868337
59:441936:7759:52924,59,59,B4,2328.5,5,-2.6746704909577375,-2.3448684215545654,1.644707441329956,-0.329802069403172,-0.20052324268472022
59:441936:7759:52924,59,59,B6,2485.5,5,1.5097900516464158,2.1604020595550537,1.615999698638916,-0.6506120079086379,-0.4026065156179294
59:441936:7759:52924,59,59,B8,3175.0,5,1.1648804393113217,1.0703465938568115,1.3192092180252075,0.09453384545451016,0.07165947915071634
59:441947:7769:52935,59,59,B4,2690.5,7,-5.178972708416374,-4.952798366546631,2.36859130859375,-0.2261743418697435,-0.09548896892812837
59:441947:7769:52935,59,59,B6,2642.0,7,4.470096995662942,2.7688636779785156,1.658161997795105,1.7012333176844265,1.0259753389274355
59:441947:7769:52935,59,59,B8,3759.5,6,0.7088757127534393,1.085553526878357,1.577838659286499,-0.37667781412491763,-0.23873024780318913
59:442029:7846:53017,59,59,B4,2905.5,16,-4.269794023616669,-5.007723808288574,20.085599899291992,0.7379297846719055,0.03673924544807433
59:442029:7846:53017,59,59,B6,2802.0,16,2.1861308212780557,-2.1286299228668213,20.085599899291992,4.314760744144877,0.21481861461837495
59:442029:7846:53017,59,59,B8,2350.0,16,2.0836632023386414,-0.06746158748865128,20.085599899291992,2.1511247898272927,0.1070978611847744
59:442049:7865:53037,59,59,B4,2419.0,6,-3.5502741944605525,-4.469956398010254,2.3237485885620117,0.9196822035497014,0.39577526074747255
59:442049:7865:53037,59,59,B6,2693.5,6,2.7704513258856664,2.693105697631836,1.9426872730255127,0.07734562825383051,0.0398137308705243
59:442049:7865:53037,59,59,B8,3533.5,6,0.7798228685748825,1.6905890703201294,1.5948256254196167,-0.9107662017452469,-0.5710757259155614
59:442056:7871:53044,59,59,B4,2135.0,7,-4.113245401255497,-4.763285160064697,2.409066915512085,0.6500397588092,0.2698305118149961
59:442056:7871:53044,59,59,B6,1081.5,7,0.9351019269887928,2.8596980571746826,1.8406469821929932,-1.9245961301858898,-1.0456085000573425
59:442056:7871:53044,59,59,B8,2870.5,7,3.1781434742667045,2.641005754470825,1.6517919301986694,0.5371377197958793,0.32518485529304836
59:442073:7888:53061,59,59,B4,1131.5,8,-6.627644449715596,-4.679357528686523,2.0995397567749023,-1.948286921029073,-0.9279590513788754
59:442073:7888:53061,59,59,B6,1012.5,9,2.1442155029611243,2.5379154682159424,1.540490984916687,-0.3936999652548181,-0.2555678475951031
59:442073:7888:53061,59,59,B8,1584.5,9,4.483428946754472,2.726306676864624,1.6409833431243896,1.757122269889848,1.0707739827171756
59:442077:7892:53065,59,59,B4,2934.0,7,-4.283025942894575,-5.052464485168457,2.334794282913208,0.7694385422738819,0.32955303510244394
59:442077:7892:53065,59,59,B6,2744.5,10,2.6620916196233892,3.2413344383239746,1.752702236175537,-0.5792428187005854,-0.3304855820601423
59:442077:7892:53065,59,59,B8,4166.0,7,1.6209343232711788,1.1542108058929443,1.4415239095687866,0.4667235173782345,0.32377091651421086
59:442096:7909:53084,59,59,B4,2233.0,5,-1.3211234706429593,-2.2848916053771973,1.6661131381988525,0.963768134734238,0.5784529949605446
59:442096:7909:53084,59,59,B6,2675.0,5,2.0354496075288715,1.4998263120651245,1.446502923965454,0.535623295463747,0.37028842914149473
