event_id,split,source_run,stave,is_overlap,true_t1_sample,true_t2_sample,true_amp1_adc,true_amp2_adc,true_sep_sample,true_ratio,generation_family,secondary_generation_family
train:62:2415,train,62,B6,0,4.095411532359436,,2897.563108463306,0.0,,0.0,train_family_0,
train:62:2416,train,62,B8,0,8.696360012869537,,2719.8428139662356,0.0,,0.0,train_family_0,
train:62:2417,train,62,B6,0,9.371644730732132,,2681.6760760531856,0.0,,0.0,train_family_1,
train:62:2418,train,62,B4,0,5.479314348928448,,2745.087358980105,0.0,,0.0,train_family_0,
train:62:2419,train,62,B8,0,7.2093206125274225,,2799.634797547404,0.0,,0.0,train_family_0,
train:62:2420,train,62,B2,0,11.122163838888895,,10043.281799463854,0.0,,0.0,train_family_0,
train:62:2421,train,62,B8,0,9.717908176661238,,3435.2084074985564,0.0,,0.0,train_family_1,
train:62:2422,train,62,B2,0,6.465032414806551,,4290.813689178439,0.0,,0.0,train_family_0,
train:62:2423,train,62,B2,0,7.02031698802453,,6635.059914073998,0.0,,0.0,train_family_1,
train:62:2424,train,62,B2,0,8.937218570309854,,2895.389042441503,0.0,,0.0,train_family_1,
train:62:2425,train,62,B2,0,8.433885683449565,,2798.313134266881,0.0,,0.0,train_family_0,
train:62:2426,train,62,B6,0,3.755042445389941,,3552.1260819215636,0.0,,0.0,train_family_0,
train:62:2427,train,62,B4,0,8.907014589110958,,2947.4878333857428,0.0,,0.0,train_family_0,
train:62:2428,train,62,B8,0,9.353056388412824,,6070.6211974949865,0.0,,0.0,train_family_1,
train:62:2429,train,62,B4,0,9.440033861180423,,3382.9457185937727,0.0,,0.0,train_family_0,
train:62:2430,train,62,B2,0,6.266173991904833,,3007.246707472742,0.0,,0.0,train_family_0,
train:62:2431,train,62,B8,0,9.86510202038992,,3535.513709340633,0.0,,0.0,train_family_0,
train:62:2432,train,62,B6,0,10.172682127713779,,4108.61311819898,0.0,,0.0,train_family_1,
train:62:2433,train,62,B2,0,6.371045872205631,,3067.3785920540267,0.0,,0.0,train_family_0,
train:62:2434,train,62,B8,0,8.160534157789336,,4086.3710300726098,0.0,,0.0,train_family_0,
train:62:2435,train,62,B4,0,7.505120433736854,,4228.696454961865,0.0,,0.0,train_family_0,
train:62:2436,train,62,B2,0,6.707301788326769,,3022.1329038590493,0.0,,0.0,train_family_0,
train:62:2437,train,62,B6,0,6.328540931898957,,3450.2151008330075,0.0,,0.0,train_family_0,
train:62:2438,train,62,B8,0,7.242930378780737,,2085.7825780729863,0.0,,0.0,train_family_1,
train:62:2439,train,62,B4,0,7.488463008730873,,3654.607267955913,0.0,,0.0,train_family_0,
train:62:2440,train,62,B6,0,9.226925457426734,,1693.9939697027787,0.0,,0.0,train_family_1,
train:62:2441,train,62,B6,0,9.65274228180304,,2275.2133008625924,0.0,,0.0,train_family_0,
train:62:2442,train,62,B2,0,7.230545772073498,,1962.9321766773514,0.0,,0.0,train_family_1,
train:62:2443,train,62,B4,0,6.169349270708151,,3397.228074491575,0.0,,0.0,train_family_1,
train:62:2444,train,62,B8,0,8.350102771424249,,4215.210312793797,0.0,,0.0,train_family_0,
train:62:2445,train,62,B2,0,4.1312039673756145,,5009.051718523212,0.0,,0.0,train_family_0,
train:62:2446,train,62,B6,0,6.157704557679794,,2406.998655161767,0.0,,0.0,train_family_0,
train:62:2447,train,62,B6,0,5.141741632818732,,3301.386712908888,0.0,,0.0,train_family_0,
train:62:2448,train,62,B8,0,10.391736188726103,,4200.701349791101,0.0,,0.0,train_family_0,
train:62:2449,train,62,B6,0,7.074663361047881,,2106.6127280653864,0.0,,0.0,train_family_0,
train:62:2450,train,62,B2,0,3.9068286012697544,,2938.2646459039247,0.0,,0.0,train_family_0,
train:62:2451,train,62,B2,0,7.730324501130455,,3940.8324084109345,0.0,,0.0,train_family_1,
train:62:2452,train,62,B2,0,4.164045358365251,,3722.3449068143327,0.0,,0.0,train_family_0,
train:62:2453,train,62,B2,0,9.68330590502681,,4111.302467611731,0.0,,0.0,train_family_0,
train:62:2454,train,62,B4,0,7.804827163902279,,2895.1635859636444,0.0,,0.0,train_family_0,
train:62:2455,train,62,B6,0,8.48182346840214,,1847.0547078866125,0.0,,0.0,train_family_0,
train:62:2456,train,62,B6,0,5.028019411061095,,2025.4682766029111,0.0,,0.0,train_family_1,
train:62:2457,train,62,B2,0,8.481109249300234,,2296.3008198059156,0.0,,0.0,train_family_1,
train:62:2458,train,62,B8,0,5.163222796393491,,4290.571330208297,0.0,,0.0,train_family_0,
train:62:2459,train,62,B6,0,9.563958490541177,,3066.9577834632587,0.0,,0.0,train_family_1,
train:62:2460,train,62,B2,0,10.958528606128738,,3419.0131360005794,0.0,,0.0,train_family_0,
train:62:2461,train,62,B4,0,6.843161604496647,,2424.489036442612,0.0,,0.0,train_family_0,
train:62:2462,train,62,B6,0,9.345235901091014,,3578.6108203746617,0.0,,0.0,train_family_0,
train:62:2463,train,62,B2,0,10.515236526927248,,3345.86873843795,0.0,,0.0,train_family_0,
train:62:2464,train,62,B8,0,9.943980983611713,,2836.0603949262577,0.0,,0.0,train_family_0,
train:62:2465,train,62,B4,0,3.895956345546518,,3179.852302129586,0.0,,0.0,train_family_1,
train:62:2466,train,62,B8,0,7.811073615023825,,3883.786757780709,0.0,,0.0,train_family_0,
train:62:2467,train,62,B2,0,10.41763648856452,,4139.968599764997,0.0,,0.0,train_family_0,
train:62:2468,train,62,B8,0,10.388267329759437,,3355.4057806446936,0.0,,0.0,train_family_0,
train:62:2469,train,62,B2,0,7.584391867163816,,5020.6119308107745,0.0,,0.0,train_family_0,
train:62:2470,train,62,B4,0,10.90487897196067,,3166.788714650837,0.0,,0.0,train_family_0,
train:62:2471,train,62,B8,0,8.82465213318119,,3107.716809589614,0.0,,0.0,train_family_1,
train:62:2472,train,62,B6,0,7.80616219614397,,1808.5356514280265,0.0,,0.0,train_family_1,
train:62:2473,train,62,B4,0,8.715842346981747,,3360.218063948496,0.0,,0.0,train_family_0,
train:62:2474,train,62,B6,0,4.44262086947251,,1807.5004054643866,0.0,,0.0,train_family_0,
train:62:2475,train,62,B4,0,4.273159979715343,,3821.797273886396,0.0,,0.0,train_family_1,
train:62:2476,train,62,B8,0,9.314846899801605,,3586.487702015196,0.0,,0.0,train_family_0,
train:62:2477,train,62,B4,0,7.988550305117555,,2136.3307873458225,0.0,,0.0,train_family_0,
train:62:2478,train,62,B2,0,5.910940978968672,,4820.553838164881,0.0,,0.0,train_family_0,
train:62:2479,train,62,B6,0,8.622152833983078,,3611.3715983366656,0.0,,0.0,train_family_0,
train:62:2480,train,62,B2,0,11.243152324880093,,4654.892906388022,0.0,,0.0,train_family_0,
train:62:2481,train,62,B2,0,6.485316230534431,,4172.547148730081,0.0,,0.0,train_family_1,
train:62:2482,train,62,B2,0,10.29954453117126,,3690.6206211647827,0.0,,0.0,train_family_0,
train:62:2483,train,62,B2,0,7.889944236441165,,2817.799701040528,0.0,,0.0,train_family_1,
train:62:2484,train,62,B4,0,7.398470431110383,,2363.5050585951967,0.0,,0.0,train_family_0,
train:62:2485,train,62,B8,0,9.552145682524747,,3817.2071938831855,0.0,,0.0,train_family_1,
train:62:2486,train,62,B2,0,5.212018206133274,,1709.583189161753,0.0,,0.0,train_family_0,
train:62:2487,train,62,B4,0,7.656704500172128,,4249.536298893017,0.0,,0.0,train_family_0,
train:62:2488,train,62,B6,0,8.596965766518775,,1705.12021636643,0.0,,0.0,train_family_0,
train:62:2489,train,62,B2,0,10.91476244297197,,5576.355309091647,0.0,,0.0,train_family_0,
train:62:2490,train,62,B4,0,5.2459349986815225,,2391.3415158719413,0.0,,0.0,train_family_0,
train:62:2491,train,62,B8,0,9.778719819831107,,3214.2140316035507,0.0,,0.0,train_family_0,
train:62:2492,train,62,B2,0,4.840079848604042,,4057.8605444901195,0.0,,0.0,train_family_0,
train:62:2493,train,62,B6,0,9.686845706807095,,3525.4108081374816,0.0,,0.0,train_family_0,
train:62:2494,train,62,B4,0,10.225542357839261,,2792.365555090328,0.0,,0.0,train_family_0,
train:62:2495,train,62,B2,0,10.693993173582783,,4083.442266854372,0.0,,0.0,train_family_1,
train:62:2496,train,62,B2,0,7.882342305288372,,4981.980200099737,0.0,,0.0,train_family_0,
train:62:2497,train,62,B2,0,7.535066892747878,,1650.4679215480921,0.0,,0.0,train_family_0,
train:62:2498,train,62,B2,0,9.74824480519045,,5019.557248091332,0.0,,0.0,train_family_0,
train:62:2499,train,62,B8,0,10.543267295169471,,5074.280131887936,0.0,,0.0,train_family_0,
train:62:2500,train,62,B6,0,10.994328128274136,,1899.466322444533,0.0,,0.0,train_family_0,
train:62:2501,train,62,B6,0,10.537854276244675,,1758.8290828531435,0.0,,0.0,train_family_0,
train:62:2502,train,62,B6,0,9.325435639183222,,2420.49391200488,0.0,,0.0,train_family_0,
train:62:2503,train,62,B8,0,4.549105726530995,,3436.349955439543,0.0,,0.0,train_family_0,
train:62:2504,train,62,B6,0,9.695199358137767,,1839.1839108354004,0.0,,0.0,train_family_0,
train:62:2505,train,62,B6,0,7.508442235156719,,1750.144790378314,0.0,,0.0,train_family_0,
train:62:2506,train,62,B4,0,5.751388307980487,,2817.033445702853,0.0,,0.0,train_family_0,
train:62:2507,train,62,B6,0,7.810451204347782,,2915.887788403528,0.0,,0.0,train_family_0,
train:62:2508,train,62,B4,0,4.767478686211952,,2840.967135623118,0.0,,0.0,train_family_0,
train:62:2509,train,62,B8,0,9.682757276683622,,4579.1499792721515,0.0,,0.0,train_family_0,
train:62:2510,train,62,B4,0,10.643403829326006,,4583.938152717555,0.0,,0.0,train_family_1,
train:62:2511,train,62,B8,0,5.536211530428856,,3614.7112214465137,0.0,,0.0,train_family_0,
train:62:2512,train,62,B2,0,10.682330447939782,,3671.685274333165,0.0,,0.0,train_family_1,
train:62:2513,train,62,B6,0,4.537000596517448,,3211.5439735131285,0.0,,0.0,train_family_0,
train:62:2514,train,62,B6,0,10.824832604711386,,2696.3283381455108,0.0,,0.0,train_family_0,
train:62:2515,train,62,B4,0,6.912724701842383,,3000.2990819165207,0.0,,0.0,train_family_0,
train:62:2516,train,62,B2,0,8.254546702706431,,2348.724550233871,0.0,,0.0,train_family_0,
train:62:2517,train,62,B6,0,7.246805238143929,,3427.973904001257,0.0,,0.0,train_family_1,
train:62:2518,train,62,B2,0,4.912098475335157,,5600.201409927891,0.0,,0.0,train_family_1,
train:62:2519,train,62,B2,0,9.307294128861095,,7754.276155383475,0.0,,0.0,train_family_1,
train:62:2520,train,62,B4,0,6.500407518183811,,3806.717725800274,0.0,,0.0,train_family_0,
train:62:2521,train,62,B2,0,6.9714323533605285,,2588.6891188569953,0.0,,0.0,train_family_1,
train:62:2522,train,62,B6,0,6.051398298138514,,2477.1100157448645,0.0,,0.0,train_family_1,
train:62:2523,train,62,B2,0,4.762836504316983,,4591.904672047885,0.0,,0.0,train_family_0,
train:62:2524,train,62,B8,0,10.658509232374932,,2543.689860286513,0.0,,0.0,train_family_0,
train:62:2525,train,62,B8,0,8.992453503846061,,3017.3984249722466,0.0,,0.0,train_family_0,
train:62:2526,train,62,B6,0,7.528840468813336,,1850.4227000347732,0.0,,0.0,train_family_0,
train:62:2527,train,62,B2,0,4.839853872769157,,5150.054485401634,0.0,,0.0,train_family_0,
train:62:2528,train,62,B6,0,3.881550588701626,,4280.7610020946395,0.0,,0.0,train_family_0,
train:62:2529,train,62,B6,0,5.278885177613714,,3407.2152800290105,0.0,,0.0,train_family_0,
train:62:2530,train,62,B4,0,9.445603070165905,,2332.56764644888,0.0,,0.0,train_family_0,
train:62:2531,train,62,B4,0,4.157268482410751,,2572.3206605463956,0.0,,0.0,train_family_0,
train:62:2532,train,62,B4,0,8.633906454965688,,4674.277507543163,0.0,,0.0,train_family_0,
train:62:2533,train,62,B6,0,9.961044829871215,,3117.4000481062735,0.0,,0.0,train_family_0,
train:62:2534,train,62,B8,0,5.008190710037153,,2892.284484600047,0.0,,0.0,train_family_1,
train:62:2535,train,62,B8,0,10.667073176686767,,5414.947314889373,0.0,,0.0,train_family_0,
train:62:2536,train,62,B6,0,5.820237518440461,,2766.467207259028,0.0,,0.0,train_family_0,
train:62:2537,train,62,B2,0,7.665422145627355,,3858.602647933876,0.0,,0.0,train_family_1,
train:62:2538,train,62,B2,0,8.13201268895126,,2280.250213513746,0.0,,0.0,train_family_0,
train:62:2539,train,62,B6,0,6.890063385346771,,3079.9314115986303,0.0,,0.0,train_family_0,
train:62:2540,train,62,B6,0,7.548071947538106,,2811.7993334567004,0.0,,0.0,train_family_1,
train:62:2541,train,62,B6,0,4.856720109231903,,2566.6860679528204,0.0,,0.0,train_family_1,
train:62:2542,train,62,B8,0,11.752938038374097,,2901.8730224585925,0.0,,0.0,train_family_0,
train:62:2543,train,62,B8,0,9.082605823935586,,3615.7418470922557,0.0,,0.0,train_family_0,
train:62:2544,train,62,B4,0,10.283637198836926,,2804.5142481587914,0.0,,0.0,train_family_0,
train:62:2545,train,62,B2,0,4.848226553329785,,3953.7903897458623,0.0,,0.0,train_family_0,
train:62:2546,train,62,B2,0,11.154124499422165,,3580.31965935202,0.0,,0.0,train_family_0,
train:62:2547,train,62,B8,0,10.482884687543004,,4515.453885522943,0.0,,0.0,train_family_0,
train:62:2548,train,62,B6,0,5.233578094974339,,2147.753732465914,0.0,,0.0,train_family_1,
train:62:2549,train,62,B2,0,6.270655713084915,,5304.548532897264,0.0,,0.0,train_family_0,
train:62:2550,train,62,B4,0,8.136769601410897,,1815.3984713243651,0.0,,0.0,train_family_1,
train:62:2551,train,62,B2,0,6.153928603702004,,5470.390599777005,0.0,,0.0,train_family_0,
train:62:2552,train,62,B6,0,7.042622658722529,,1530.879986148693,0.0,,0.0,train_family_0,
train:62:2553,train,62,B4,0,10.700416582628357,,1996.1410046769518,0.0,,0.0,train_family_1,
train:62:2554,train,62,B6,0,10.3422439829284,,2921.7522526365874,0.0,,0.0,train_family_0,
train:62:2555,train,62,B8,0,7.881448722847911,,3589.7273400819613,0.0,,0.0,train_family_0,
train:62:2556,train,62,B2,0,5.498938959008767,,5646.5891824188875,0.0,,0.0,train_family_1,
train:62:2557,train,62,B6,0,10.698966564871826,,2594.12453221315,0.0,,0.0,train_family_0,
train:62:2558,train,62,B8,0,7.148282988844091,,4891.649350017816,0.0,,0.0,train_family_0,
train:62:2559,train,62,B8,0,6.794602259257722,,3983.0773533259608,0.0,,0.0,train_family_1,
train:62:2560,train,62,B4,0,11.153134050990708,,3748.1999193881707,0.0,,0.0,train_family_0,
train:62:2561,train,62,B4,0,11.23423411128897,,3512.557394969101,0.0,,0.0,train_family_0,
train:62:2562,train,62,B8,0,8.851992739645649,,2680.3444359200885,0.0,,0.0,train_family_0,
train:62:2563,train,62,B8,0,10.650672775570428,,3503.719357743977,0.0,,0.0,train_family_1,
train:62:2564,train,62,B8,0,8.049363272959035,,2002.168791638023,0.0,,0.0,train_family_0,
train:62:2565,train,62,B2,0,11.114873625807077,,3598.8674749706606,0.0,,0.0,train_family_0,
train:62:2566,train,62,B2,0,6.952771525484929,,1939.5370152672292,0.0,,0.0,train_family_0,
train:62:2567,train,62,B2,0,8.740357053722663,,3367.94851150178,0.0,,0.0,train_family_0,
train:62:2568,train,62,B2,0,5.870778200408449,,7928.358250299773,0.0,,0.0,train_family_0,
train:62:2569,train,62,B6,0,7.720332644460127,,2451.924189683312,0.0,,0.0,train_family_0,
train:62:2570,train,62,B8,0,8.380664888952548,,4365.5182515722245,0.0,,0.0,train_family_1,
train:62:2571,train,62,B6,0,5.97463637107561,,2767.3821906034927,0.0,,0.0,train_family_0,
train:62:2572,train,62,B6,0,6.649494347037612,,1894.2210847866238,0.0,,0.0,train_family_0,
train:62:2573,train,62,B4,0,8.773699862855077,,3493.8859787032366,0.0,,0.0,train_family_0,
train:62:2574,train,62,B6,0,4.431799728212309,,2311.1359511519117,0.0,,0.0,train_family_0,
train:62:2575,train,62,B8,0,6.215874057778673,,5522.431359131188,0.0,,0.0,train_family_1,
train:62:2576,train,62,B8,0,9.342755437000053,,3446.0343949675475,0.0,,0.0,train_family_0,
train:62:2577,train,62,B8,0,7.366490514432672,,4343.641182957082,0.0,,0.0,train_family_0,
train:62:2578,train,62,B4,0,5.620716145065572,,2176.6472066914384,0.0,,0.0,train_family_0,
train:62:2579,train,62,B4,0,11.122407519338422,,5289.430363600304,0.0,,0.0,train_family_0,
train:62:2580,train,62,B8,0,9.455760031050811,,2489.058949631462,0.0,,0.0,train_family_0,
train:62:2581,train,62,B6,0,4.090988791355495,,3387.4706941614186,0.0,,0.0,train_family_0,
train:62:2582,train,62,B8,0,9.257313111868074,,5953.898352750672,0.0,,0.0,train_family_0,
train:62:2583,train,62,B8,0,11.6642243261701,,2871.6517194052967,0.0,,0.0,train_family_1,
train:62:2584,train,62,B6,0,5.8874228199775995,,1836.5840526939514,0.0,,0.0,train_family_0,
train:62:2585,train,62,B2,0,7.091594075769523,,3837.4139532963586,0.0,,0.0,train_family_0,
train:62:2586,train,62,B2,0,6.492128945941805,,6197.823952272309,0.0,,0.0,train_family_0,
train:62:2587,train,62,B4,0,11.778548165572369,,3296.8229278112585,0.0,,0.0,train_family_0,
train:62:2588,train,62,B6,0,10.713570898495393,,3439.9986156187656,0.0,,0.0,train_family_0,
train:62:2589,train,62,B4,0,9.31663019770569,,3305.93646936118,0.0,,0.0,train_family_0,
train:62:2590,train,62,B4,0,11.332226283990341,,2205.5833069307855,0.0,,0.0,train_family_1,
train:62:2591,train,62,B8,0,7.116486921435538,,3302.8398704797637,0.0,,0.0,train_family_0,
train:62:2592,train,62,B4,0,5.635350254716157,,3431.253736987904,0.0,,0.0,train_family_1,
train:62:2593,train,62,B8,0,4.845163538756035,,2138.4072985472153,0.0,,0.0,train_family_0,
train:62:2594,train,62,B6,0,11.341796165959718,,3188.4870352270136,0.0,,0.0,train_family_0,
train:62:2595,train,62,B8,0,7.837446346118356,,3263.254617686571,0.0,,0.0,train_family_1,
train:62:2596,train,62,B4,0,5.0601114035251005,,2398.4960501817936,0.0,,0.0,train_family_0,
train:62:2597,train,62,B4,0,9.054234219815578,,2281.758823725887,0.0,,0.0,train_family_1,
train:62:2598,train,62,B6,0,5.297805649812148,,3033.612661834497,0.0,,0.0,train_family_0,
train:62:2599,train,62,B2,0,5.632291311734878,,3135.3469198499665,0.0,,0.0,train_family_0,
heldout:63:0,heldout,63,B6,1,4.036965755249718,10.259451961277437,3717.6554300669686,4122.276629338831,6.0,1.0,heldout_family_0,heldout_family_0
heldout:63:1,heldout,63,B2,1,4.185425650986584,9.475358627652483,1992.5584070273098,521.1107517570742,5.0,0.25,heldout_family_0,heldout_family_0
heldout:63:2,heldout,63,B2,1,8.733489135762476,10.010825870217497,4353.756699950781,1079.6466178741948,1.5,0.25,heldout_family_0,heldout_family_1
heldout:63:3,heldout,63,B4,1,4.8065877644014705,8.709911651166985,2295.123672587541,508.4405269720693,4.0,0.25,heldout_family_0,heldout_family_0
heldout:63:4,heldout,63,B2,1,5.795689146216116,11.077237315724494,6631.082230010995,1438.8106552526096,5.0,0.25,heldout_family_0,heldout_family_0
heldout:63:5,heldout,63,B6,1,4.8873216244582744,11.021777187898294,3015.455174443506,732.6135785640164,6.0,0.25,heldout_family_0,heldout_family_1
heldout:63:6,heldout,63,B6,1,3.8174321337751613,4.563166560529625,1819.5480049827543,1796.8983645463038,0.75,1.0,heldout_family_0,heldout_family_0
